用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
疯***嘉,,"<div class=""comment-star star1""></div>",我不喜欢！香精味道重，精华不多，补水效果也不怎么样。虽然很便宜，但我不推荐,【焕白因子】美白保湿黑面膜,,,,,2020-02-19 21:28
****3,,"<div class=""comment-star star1""></div>",可不可美白我不知道，但是我用了之后痘痘更多了，而且是挤不出了的那种!,美白黑炭面膜10片,2018-09-28 13:21,,,,
****j,,"<div class=""comment-star star1""></div>",刚买完就降价，不好用,【提亮焕肤】美白保湿黑面膜,2021-11-30 17:11,,,,
q***e,,"<div class=""comment-star star1""></div>",和之前蓝色的那款不一样，敷在脸上温的，不是凉爽的，这次在京东买的化妆品怎么都变了味道，包括洗面奶，晕！,美白黑炭面膜,,,,,2019-09-22 13:12
****心,,"<div class=""comment-star star1""></div>",是假货，用了之后没作用，前两天同时去韩国带回来几盒，用过之后，明显皮肤细腻了，对比之下才知道是假的。,透亮黑炭面膜10片,2016-10-14 22:04,,,,
张***爹,,"<div class=""comment-star star1""></div>",11111111111点也不好用,美白黑炭面膜,,,,,2019-09-07 02:11
臭***儿,,"<div class=""comment-star star1""></div>",不知道为什么面膜是打开的，总感觉怪怪的，而且盒子外面油油的，谁能告诉我这是怎么回事？,,,2017-08-06 10:52,美白黑炭面膜10片,,
m***V,,"<div class=""comment-star star1""></div>",我不知道有没有人跟我一样的疑惑，第一次买的时候还可以扫描出来、第二次买压根儿没反应，扫描直接就显示没有此产品，用完之后也没有以前的效果！买了好几盒，心里都别扭是不是假的,,,2017-08-25 08:18,美白黑炭面膜10片,,
半***愿,PLUS会员,"<div class=""comment-star star1""></div>",买的时候特意问得。敏感皮肤能用不。客服说适合各种肤质。一直强调可以用。现在我脸上过敏一个月。脱皮很痒。,,,,美白黑炭面膜10片,,
****v,,"<div class=""comment-star star1""></div>",昨天收到了，今天才去拿迫不及待拆开看，快递包装包得好，打开里面面膜盒严重受损像图一样打开的，本人并不喜欢晒图，现在试用着，希望好用吧，也希望商家要慎重点包装好!,,,,美白黑炭面膜,2019-07-09 11:01,
无***子,PLUS会员,"<div class=""comment-star star1""></div>",刚买就搞活动大降价……,【透亮焕白】美白保湿黑面膜,2022-04-14 22:17,,,,
小***m,PLUS会员,"<div class=""comment-star star1""></div>",假的。一盒里面有两片面膜底没有封，里面只有黑色面膜纸根本没有精华液是干的,美白黑炭面膜10片,2017-08-24 00:05,,,,
七***儿,,"<div class=""comment-star star1""></div>",效果一般，不是很好用,【提亮焕肤】美白保湿黑面膜,2022-03-07 02:17,,,,
j***8,,"<div class=""comment-star star1""></div>",我一共买了三盒，其中只有一盒是贴了封条的，2盒都没贴，，而且盒子还是卷边的，我不知道能不能放心用。请给个解释。,【补水提亮】美白保湿黑面膜,2020-06-24 20:30,,,,
****0,,"<div class=""comment-star star1""></div>",不想说啥了，说好的适合所有肤质...结果用完就成这样了。本来还没事，只是单纯皮肤干了点，现在天天掉皮还红肿时不时疼一下。,,,2017-12-26 16:52,美白黑炭面膜10片,,
叶***-,PLUS会员,"<div class=""comment-star star1""></div>",没精华，干干的，假的吧跟之前我用的不一样,【提亮焕肤】美白保湿黑面膜,2021-11-20 22:53,,,,
****v,,"<div class=""comment-star star1""></div>",不好用，好评都是刷出来的吧，都没什么水，敷出来没啥感觉，而且客服服务态度不好，想改下地址都不行,【补水提亮】美白保湿黑面膜,2020-10-22 20:28,,,,
****b,,"<div class=""comment-star star1""></div>",这个真的不好，用了脸上疼，蓝色补水那款就很好，这款黑色的，用了脸疼，我也是醉了，,美白黑炭面膜10片,2017-12-21 22:53,,,,
****c,,"<div class=""comment-star star1""></div>",根本没有说得那么好用，用了还要掉皮，真的是浪费表情,【提亮焕肤】美白保湿黑面膜,2021-09-29 13:41,,,,
****Z,PLUS会员,"<div class=""comment-star star1""></div>",京东自营这个面膜买了这是第三次了，但是这次明显感觉，精华液很少，面膜也很薄，没有上几次买的好用。,美白黑炭面膜10片,2017-04-30 19:43,,,,
u***x,,"<div class=""comment-star star1""></div>",说实在的，面膜效果并不怎么样？面膜比较小，贴在脸上，根本贴不下丶用过那么多的面膜，这个算是差的丶一次失败的购物,美白黑炭面膜10片,2017-12-26 10:13,,,,
****q,PLUS会员,"<div class=""comment-star star1""></div>",从来没用过面膜，这是第一次，不知道效果怎么样，但是包装上贴着套装无拆，但还是被打开的，不知道是什么原因，怕被换过货…这还是京东自营的店,美白黑炭面膜10片,2018-01-23 23:06,,,,
y***8,PLUS会员,"<div class=""comment-star star1""></div>",买了四盒这盒明显被人拆过京东化妆品无理由退货也不太好谁知道掉没掉包反正心里不舒服,,,2020-06-19 18:31,【补水提亮】美白保湿黑面膜,,
先***钱,PLUS会员,"<div class=""comment-star star1""></div>",感觉假，之前用了脸很舒服，这个用了感觉特别油腻，而且香味特别浓，从不长痘的都长了逗，强烈怀疑，贪便宜出大事,美白黑炭面膜10片,2017-11-15 08:13,,,,
j***旺,PLUS会员,"<div class=""comment-star star1""></div>",今天用了，但感觉不像正品，首先我收到产品时，打开包装袋，发现盒子底部是被打开的，我用了以后脸上全是黑黑的，用纸一擦全是面膜那些碎屑，有图有真相,,,2018-06-14 16:30,美白黑炭面膜10片,,
有***星,PLUS会员,"<div class=""comment-star star1""></div>",这个没问题，效果用过再说～～～那个黄色的，发过来盒子开着，少了两份～真揪心～到底是物流的问题还是供货商的问题～麻烦的，上火～,,,2017-12-14 18:28,美白黑炭面膜10片,,
曼***o,PLUS会员,"<div class=""comment-star star1""></div>",使用感受：这款用了以后我整个T字区都红了，就像高原反应一样，吓了一跳，用粉怎么都盖不住，不知道是这个面膜假的，还是不适合我皮肤，两天了都没消建议不要买,【补水提亮】美白保湿黑面膜,2020-11-23 21:55,,,,
****b,,"<div class=""comment-star star1""></div>",可能商店做大了，就不觉得客户的需求重要了，忘记了初衷，给人感觉就是，你不买，大把人买。产品还没用过，不知道好不好，不过包装看起来应该还可以，但我只想给笃屎个客服吃，应该再也不会来。,美白黑炭面膜10片,,,,,
u***j,,"<div class=""comment-star star1""></div>",。我觉得不是正品。我以前一直让朋友从韩国买的。面膜纸比这个薄也比这个大。这个面膜纸居然遮不完脸。然后按摩的时候面膜纸居然起棉球。京东物流是厉害的。我想是京东自营所以应该没问题。搞活动买的。所有都拆开了。也不退了。但是真的不是正品,美白黑炭面膜10片,2018-04-17 17:57,,,,
u***v,,"<div class=""comment-star star1""></div>",先不说产品怎么样，送来的时候，盒子都撕开了，这就是京东的服务和产品吗,透亮黑炭面膜10片,2016-12-12 17:00,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",听说在免税店买也就80多，另外，贴了一贴，觉得效果一般，精华液都没吸收，好像有点刺激性气味，类似以前买的除黑头贴。,美白黑炭面膜10片,2018-09-30 09:21,,,,
妍***J,PLUS会员,"<div class=""comment-star star1""></div>",昨天下单的，今天收到了，这是第一次购买，拆开后发现盒子上原有的商品条码被新条码覆盖，不明白商家为何如此操作，明明有条码为什么要重新贴一个条码上去遮住原有的？？？让我有所顾虑，，毕竟是贴在脸上的东西，担心是假货，对皮肤造成伤害。,美白黑炭面膜,,,,,2019-03-06 14:40
征***是,,"<div class=""comment-star star1""></div>",一天一个价，面膜跟水一样，等于没敷，不知道是不是假的，用完皮肤会刺痛,【提亮焕肤】美白保湿黑面膜,2021-06-18 20:19,,,,
u***v,,"<div class=""comment-star star1""></div>",之前在店里买过没有印字的补水的，感觉不错，然后买了三盒，这个没有在店里买的好用，面膜纸质更厚，精华也少，面膜拿出来袋子里边基本没有精华了，敷完洗脸的时候，感觉没啥洗的，都跟没敷过一样,美白黑炭面膜,,,,,2019-06-04 22:11
****4,,"<div class=""comment-star star1""></div>",之前看评论说精华液少，但是之前用了了感觉挺好这次就买了。第一次用了感觉确实少，又觉得可能是心理作用。今天第二次用了刚把面膜拿出来，边上居然是干的。东西真是越来越不行了。而且感觉脸有一点点油比之前。不知道东西是真是假,美白黑炭面膜10片,2017-10-16 20:35,,,,
****e,,"<div class=""comment-star star1""></div>",我是用过才来评价的，说句实话，看得见的效果不太明显，我用了半个月左右，前3天连着敷，后来就是两天一贴，妆前一贴，效果没有想象中的好，补水效果一般，去暗黄效果根本不存在....总之没有什么特别之处，妆前贴持妆效果也不佳，总之就是没有什么效果,美白黑炭面膜10片,2017-06-29 09:55,,,,
****I,,"<div class=""comment-star star1""></div>",敷在脸上会有一点点刺激的感觉，我本身不是敏感皮肤，敷完皮肤状态比敷之前还差一些，到目前为止用了两周吧，皮肤较比之前黑了，我知道这很不合理，但是是真的。。。我刚刚还拿自己之前洗完脸的照片比对了一下，皮肤上的杂质，暗沉的地方比之前明显好多。买的时候买了三盒，剩下的不会再用了,【提亮焕肤】美白保湿黑面膜,2021-12-14 22:23,,,,
****a,,"<div class=""comment-star star1""></div>",包装变成这样太失望了！,透亮黑炭面膜10片,2016-08-27 13:39,,,,
****u,,"<div class=""comment-star star1""></div>",不是说满99元买一送一吗！骗人,美白黑炭面膜,,,,,2019-03-30 17:22
****2,PLUS会员,"<div class=""comment-star star1""></div>",每个盒子都被拆开过，我很愤怒。,美白黑炭面膜10片,2017-12-13 13:26,,,,
c***女,,"<div class=""comment-star star1""></div>",不敢恭维的包装，太垃圾了！差评！,,,2018-06-20 09:52,美白黑炭面膜10片,,
****4,,"<div class=""comment-star star1""></div>",售后服务比较差，包装也很差,,,,美白黑炭面膜,2019-09-03 13:09,
****b,,"<div class=""comment-star star1""></div>",感觉像假货，不解释，大家别买,美白黑炭面膜10片,2017-12-14 17:23,,,,
****C,,"<div class=""comment-star star1""></div>",假货，很失望，包装也非常简漏,美白黑炭面膜,,,,,2019-06-22 13:27
u***h,,"<div class=""comment-star star1""></div>",假的我觉得，没一点效果,美白黑炭面膜10片,2017-08-21 13:33,,,,
****R,,"<div class=""comment-star star1""></div>",买了没几天就搞活动呵呵呵差评,美白黑炭面膜,,,,,2019-06-18 00:17
老***z,PLUS会员,"<div class=""comment-star star1""></div>",直接用盒子装进去的太省事了吧,美白黑炭面膜,,,,,2019-07-10 15:01
s***8,,"<div class=""comment-star star1""></div>",包装盒的开了，面膜也给动过，差评,,,,【焕白因子】美白保湿黑炭面膜,2019-11-02 12:39,
半***沫,PLUS会员,"<div class=""comment-star star1""></div>",包装很差劲，盒子都压坏了，差评,,,,美白黑炭面膜,2019-01-23 13:43,
1***l,,"<div class=""comment-star star1""></div>",包装没有封囗京东也卖假货了,,,,美白黑炭面膜,2019-06-04 17:03,
G***m,PLUS会员,"<div class=""comment-star star1""></div>",买了两盒用完了才评价，真心没啥用,美白黑炭面膜10片,2017-10-11 09:37,,,,
天***员,PLUS会员,"<div class=""comment-star star1""></div>",没什么效果，降价特别快,,,2018-06-28 16:14,美白黑炭面膜10片,,
韦***秀,,"<div class=""comment-star star1""></div>",很厚，跟实体店卖的差别很大！,美白黑炭面膜10片,2017-04-08 07:07,,,,
S***L,,"<div class=""comment-star star1""></div>",气死，过敏了奥，太相信京东了,美白黑炭面膜10片,2018-02-26 22:21,,,,
****Y,,"<div class=""comment-star star1""></div>",真不怎样，一点效果都没有,美白黑炭面膜10片,2017-10-28 18:45,,,,
****y,,"<div class=""comment-star star1""></div>",真是不走心包装如此简陋怕假货,美白黑炭面膜10片,2017-08-11 10:17,,,,
z***2,,"<div class=""comment-star star1""></div>",正品吗？这包装破成这样，真的无语,,,2018-06-18 16:24,美白黑炭面膜10片,,
****T,,"<div class=""comment-star star1""></div>",差评一星都不想给客服既然不理人?,美白黑炭面膜,,,,,2018-11-14 13:15
好***y,,"<div class=""comment-star star1""></div>",这次发货的大枣特别差，给你一个星星！,美白黑炭面膜10片,2017-10-21 11:14,,,,
月***h,,"<div class=""comment-star star1""></div>",切！今天到的就降价！真是又被骗了！坑人！,美白黑炭面膜10片,2017-09-03 23:46,,,,
v***v,PLUS会员,"<div class=""comment-star star1""></div>",都是开口的，很奇怪，感觉是假的,美白黑炭面膜,,,,,2019-07-06 16:23
****q,,"<div class=""comment-star star1""></div>",假货，一定不要在相信京东自营，奉劝各位,美白黑炭面膜,,,,,2019-04-28 18:27
村***妇,,"<div class=""comment-star star1""></div>",有很大的异味，不建议买！！！！,美白黑炭面膜10片,2018-08-06 21:21,,,,
u***h,,"<div class=""comment-star star1""></div>",京东客服一咨询就自动发一堆什么玩意,美白黑炭面膜10片,2017-10-12 17:48,,,,
