用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
T***e,PLUS会员,"<div class=""comment-star star1""></div>",皮肤严重过敏，害死人的东西！！！,毛孔紧致黑炭面膜10片,2017-04-30 10:12,,,,
勺***么,,"<div class=""comment-star star1""></div>",面膜的盒子上有用过的双眼皮贴，我很费解。,,,2017-11-19 20:02,毛孔紧致黑炭面膜10片,,
从***1,PLUS会员,"<div class=""comment-star star1""></div>",差评是给京东的开心，大厂家厉害，可满意了，呵呵,毛孔紧致黑炭面膜10片,2018-06-20 11:32,,,,
明***y,,"<div class=""comment-star star1""></div>",差评，差评，差评，重要的事说三遍，盒子送过来的时候都是烂的,毛孔紧致黑炭面膜10片,2018-04-09 13:38,,,,
小***飞,PLUS会员,"<div class=""comment-star star1""></div>",两个盒子包装全都摔烂了，告诉我这是什么恶心人包装？？？,,,2017-08-07 17:41,毛孔紧致黑炭面膜10片,,
****t,,"<div class=""comment-star star1""></div>",很差，感觉没有精华，精华像水,毛孔紧致黑炭面膜10片,2017-10-03 14:56,,,,
****C,,"<div class=""comment-star star1""></div>",假货，和以前买的正品都不一样，包装也很简单，很失望,,,,毛孔紧致黑炭面膜,2019-06-22 13:26,
w***v,PLUS会员,"<div class=""comment-star star1""></div>",假的包装太low了连个塑料膜都没有建议还是别买了,毛孔紧致黑炭面膜10片,2016-10-25 21:53,,,,
就***沦,,"<div class=""comment-star star1""></div>",真的很假很垃圾精华液都没有的,毛孔紧致黑炭面膜10片,2016-11-26 10:51,,,,
****u,PLUS会员,"<div class=""comment-star star1""></div>",真心不咋地，黏糊糊的用了好几张也没啥效果,毛孔紧致黑炭面膜10片,2016-11-17 16:10,,,,
u***i,,"<div class=""comment-star star1""></div>",真的很差，用了以后皮肤更加干燥了，后悔买！,毛孔紧致黑炭面膜10片,2016-08-11 21:40,,,,
Q***w,,"<div class=""comment-star star1""></div>",昨天刚买的，今天就降价，无法认同，差评，差评，差评,毛孔紧致黑炭面膜10片,2017-06-02 22:05,,,,
****f,,"<div class=""comment-star star1""></div>",垃圾～袖子都不会设计嘛真是垃圾,毛孔紧致黑炭面膜10片,2018-08-30 09:53,,,,
u***s,,"<div class=""comment-star star1""></div>",盒子都是旧的破破烂烂的真感觉自己是不是买到假货了,毛孔紧致黑炭面膜,,,,,2019-06-24 22:12
镇***王,PLUS会员,"<div class=""comment-star star1""></div>",第一片打开就发现一跟好长的头发被恶心了,毛孔紧致黑炭面膜10片,2016-12-19 16:12,,,,
刘***3,,"<div class=""comment-star star1""></div>",我觉得我买到假货了，点都不粘，保湿效果太差了,毛孔紧致黑炭面膜10片,2017-09-16 21:07,,,,
****x,,"<div class=""comment-star star1""></div>",用过的最垃圾的面膜，一打开就干了,毛孔紧致黑炭面膜,,,,,2018-09-29 22:42
****q,,"<div class=""comment-star star1""></div>",超级垃圾，刚买了199选三件，过两天降价159选三件，还不退差价,毛孔紧致黑炭面膜,,,,,2019-04-28 18:25
陈***6,,"<div class=""comment-star star1""></div>",不怎么好用，精华液非常少。,毛孔紧致黑炭面膜10片,2016-08-17 09:07,,,,
****l,,"<div class=""comment-star star1""></div>",差评，赠品没送，而且难沟通,【清洁收缩毛孔】毛孔紧致黑面膜,2021-01-26 20:33,,,,
****f,,"<div class=""comment-star star1""></div>",脸部都不贴合做工太粗糙了,【清洁收缩毛孔】毛孔紧致黑面膜,2021-03-03 18:42,,,,
u***j,,"<div class=""comment-star star1""></div>",用了之后皮肤过敏，起痘痘。垃圾产品,【紧致细腻】毛孔紧致黑面膜,,,,,2019-12-09 17:31
不***D,,"<div class=""comment-star star1""></div>",京东的快递速度我是没法说的，但是东西成这样了，我也是无语了！,,,2018-01-29 21:16,毛孔紧致黑炭面膜10片,,
小***0,PLUS会员,"<div class=""comment-star star1""></div>",京东越来越差劲了，盒子都破的散开了，以后不会再买京东的东西了，,毛孔紧致黑炭面膜10片,2018-05-15 13:45,,,,
****y,PLUS会员,"<div class=""comment-star star1""></div>",快递太慢，预计19号送达，今天已经21了才到，东西等用了再来追评,毛孔紧致黑炭面膜10片,2017-06-21 16:18,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",最差的一次网购，京东不知道给纸盒包装一下么？过来都全部压扁了,毛孔紧致黑炭面膜10片,2016-09-28 15:25,,,,
小***婷,,"<div class=""comment-star star1""></div>",买回来第三天就降价，便宜40块，真的是太糟糕了。,【紧致肌肤】毛孔紧致黑面膜,2020-06-19 18:08,,,,
萧***5,PLUS会员,"<div class=""comment-star star1""></div>",真真假假，真的分不清楚，一起买的，包装都不一样,毛孔紧致黑炭面膜10片,2016-11-12 10:42,,,,
****5,,"<div class=""comment-star star1""></div>",感觉像假的包装盒是拆开过的而且里面的精华液少的可怜还很稀,毛孔紧致黑炭面膜,,,,,2019-01-07 21:39
a***1,PLUS会员,"<div class=""comment-star star1""></div>",质量很差，别买，毛孔没收缩就算了，还感觉更大了，草,毛孔紧致黑炭面膜10片,2016-12-29 11:30,,,,
璀***3,,"<div class=""comment-star star1""></div>",商品刚到，就降价…这个价格有谱不，这颗星我给快递员,毛孔紧致黑炭面膜10片,2018-06-13 13:45,,,,
****r,,"<div class=""comment-star star1""></div>",难道因为是打折的，所以包装这么烂，不知道的还以为我买了个破烂，差评！,毛孔紧致黑炭面膜10片,2017-09-05 19:34,,,,
元***世,,"<div class=""comment-star star1""></div>",我居然用过之后超级痒，不知道为什么,毛孔紧致黑炭面膜10片,2018-06-28 09:42,,,,
陈***姐,PLUS会员,"<div class=""comment-star star1""></div>",第一发现京东物流这么慢的，真心够等的，收到东西包装都烂了,毛孔紧致黑炭面膜10片,2018-03-05 07:59,,,,
p***n,,"<div class=""comment-star star1""></div>",不会再买了，效果一般，包装极差，感觉@品,毛孔紧致黑炭面膜,,,,,2019-01-28 09:32
上***帅,,"<div class=""comment-star star1""></div>",刚买的128，满199减100，第二天就99，20片，真的是太坑了，保价还保不了，后悔死了,毛孔紧致黑炭面膜10片,2018-03-02 18:55,,,,
新***7,,"<div class=""comment-star star1""></div>",质量真的不是一般差，真是一分价钱一分货，之后千万不要图便宜,毛孔紧致黑炭面膜10片,2017-08-09 19:02,,,,
1***c,,"<div class=""comment-star star1""></div>",包装太差，也不知道弄个盒子，没法好评,毛孔紧致黑炭面膜,,,,,2019-05-21 18:58
****j,,"<div class=""comment-star star1""></div>",超级难用，味道超级难闻，千万不要买这款,毛孔紧致黑炭面膜,,,,,2018-10-11 12:34
u***u,,"<div class=""comment-star star1""></div>",本想双十一比较优惠买了一盒125，可双十一一过就成108一盒了，又黑又坑，差评差评,毛孔紧致黑炭面膜,,,,,2018-11-16 12:25
朱***风,,"<div class=""comment-star star1""></div>",脸太大了，面膜太小！害老子一次买了三盒,毛孔紧致黑炭面膜,,,,,2018-12-25 22:09
****v,PLUS会员,"<div class=""comment-star star1""></div>",我能说句垃圾吗？原液少得可怜效果还不好,毛孔紧致黑炭面膜,,,,,2019-09-20 22:49
筱***j,,"<div class=""comment-star star1""></div>",看起来质量好差，也不知道是不是正品，包装很劣质,毛孔紧致黑炭面膜10片,2018-07-30 20:49,,,,
购***8,,"<div class=""comment-star star1""></div>",这次京东确实是失望，纸盒包装都没有一个，拿过来打开，都压扁了，而且还被打开了,毛孔紧致黑炭面膜10片,2018-09-04 11:07,,,,
****6,,"<div class=""comment-star star1""></div>","买的最不好的一次面膜，面膜液非常稀,跟以前买的差远了",毛孔紧致黑炭面膜10片,2018-01-10 15:51,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",买完就降价，太恶心了,毛孔紧致黑炭面膜,,,,,2019-06-06 11:20
****2,,"<div class=""comment-star star1""></div>",坏的，严重怀疑是假货,毛孔紧致黑炭面膜,,,,,2019-01-16 17:45
****v,,"<div class=""comment-star star1""></div>",越用越黄啊，这什么'鬼面膜丢了！！劝大家别用,毛孔紧致黑炭面膜10片,2017-05-04 06:09,,,,
李***龙,PLUS会员,"<div class=""comment-star star1""></div>",京东服务越来越差了！,毛孔紧致黑炭面膜,,,,,2019-10-23 18:27
韩***帅,PLUS会员,"<div class=""comment-star star1""></div>",这是我在所以网上买的最垃圾面膜了无语了千万不要相信好评都是刷出来的,毛孔紧致黑炭面膜10片,2018-03-19 23:42,,,,
f***8,,"<div class=""comment-star star1""></div>",非常不好用，不保湿，且越用脸色越黑,毛孔紧致黑炭面膜10片,,,,,
a***爱,,"<div class=""comment-star star1""></div>",精华液很少，京东假货，还是到实体店去买吧,【紧致肌肤】毛孔紧致黑面膜,2020-10-11 14:02,,,,
****r,PLUS会员,"<div class=""comment-star star1""></div>",快递连个盒子都没有，全被压变形了，京东上买的东西，条码都扫不出来，未免有些太假了吧,,,2018-06-29 10:38,毛孔紧致黑炭面膜10片,,
****c,,"<div class=""comment-star star1""></div>",假的，不好，假的，不好，假的，不好，连快递盒都没有，直接一个塑料袋包着过来了,毛孔紧致黑炭面膜10片,2018-09-03 23:04,,,,
予***阿,PLUS会员,"<div class=""comment-star star1""></div>",包装太烂了好吧！！！！！！,毛孔紧致黑炭面膜,,,,,2019-06-19 01:33
大***人,,"<div class=""comment-star star1""></div>",在京东买东西，钱付了东西不送货，还不退款，你们很牛吗？,毛孔紧致黑炭面膜10片,2017-08-03 15:13,,,,
****”,,"<div class=""comment-star star1""></div>",发货的速度没得说这个包装太扯了跟第一次买的完全不一样,,,,毛孔紧致黑炭面膜,2019-04-25 21:15,
u***X,,"<div class=""comment-star star1""></div>",我一拆开看我以为是什么垃圾？快递箱子好好的里面的包装却烂成这样子？,,,,【紧致细腻】毛孔紧致黑面膜,2020-03-05 13:08,
原***香,,"<div class=""comment-star star1""></div>",之前朋友给送的觉得用的好，结果在京东买这款了，用了一贴绝对是假货，品质太不一样了，差评,毛孔紧致黑炭面膜10片,2017-11-18 10:57,,,,
陌***9,,"<div class=""comment-star star1""></div>",我很少给差评，但你们这个质量、包装、效果都不值得给好评，比地摊货还地摊货,毛孔紧致黑炭面膜,,,,,2019-09-11 17:26
****n,,"<div class=""comment-star star1""></div>",第一次给差评，要不要这样节约明知道容易坏还不拿盒子包装，直接套一个口袋、真心无语，,,,2017-12-13 18:19,毛孔紧致黑炭面膜10片,,
****p,,"<div class=""comment-star star1""></div>",一个破袋子装着三个开了口的破盒子~太不靠谱了以后不会再在这买面膜,,,2018-06-06 11:34,毛孔紧致黑炭面膜10片,,
u***c,,"<div class=""comment-star star1""></div>",三个包装盒全是打开过的，连箱子都没有，就用个破袋子装，购物体验最差的一次,,,,毛孔紧致黑炭面膜,2019-07-15 14:38,
C***净,PLUS会员,"<div class=""comment-star star1""></div>",垃圾，其中两盒连盒子都是别人开过的，,,,2020-10-31 13:40,【紧致肌肤】毛孔紧致黑面膜,,
****w,,"<div class=""comment-star star1""></div>",必须给个差评，我给你照了自己看。都不知道质量有问题没。,,,2016-11-12 10:25,毛孔紧致黑炭面膜10片,,
****b,,"<div class=""comment-star star1""></div>",非常一般使用感受：一般补水效果：非常差贴合效果：一般其他特色：一产品质感：一般,,,,【紧致细腻】毛孔紧致黑面膜,2019-11-26 18:21,
陈***妃,,"<div class=""comment-star star1""></div>",双十一买的，感觉像假的，我自己买了两个盒还帮朋友也买了，结果两个朋友用了之后脸上都长痘过敏了，,毛孔紧致黑炭面膜10片,2016-11-28 16:42,,,,
****飞,,"<div class=""comment-star star1""></div>",我买了三款面膜，其中两款产品扫码出来的不是面膜，而是手指套，求解！！！包装盒是打开的，严重怀疑有掉包行为！,毛孔紧致黑炭面膜,,,,,2019-07-04 09:36
n***5,,"<div class=""comment-star star1""></div>",刚收到货就便宜了25元，价保还不行，客服的态度气个半死,【紧致肌肤】毛孔紧致黑面膜,2020-06-19 07:00,,,,
爱***嘛,,"<div class=""comment-star star1""></div>",我想知道这是二手货？妈的花了两百多买些别人用过的？,,,2018-06-28 17:03,毛孔紧致黑炭面膜10片,,
****6,PLUS会员,"<div class=""comment-star star1""></div>",差评，盒子装的快递面膜，竟然用袋子包着送来，全压烂了，第一次见这种快递！,,,2017-11-13 13:03,毛孔紧致黑炭面膜10片,,
w***x,,"<div class=""comment-star star1""></div>",这就是送来的面膜？这是从垃圾堆拿出来的吗请问？京东太让人失望了,,,2020-11-14 18:26,【紧致肌肤】毛孔紧致黑面膜,,
****u,,"<div class=""comment-star star1""></div>",包装简单，打开以后还有一盒是破的，很郁闷。,,,2017-09-16 17:36,毛孔紧致黑炭面膜10片,,
咬***我,,"<div class=""comment-star star1""></div>",买来打算送人的没开快递袋子用手一摸就知道把包装压烂了没事多来几次差评,毛孔紧致黑炭面膜,,,,,2019-05-19 12:59
****…,,"<div class=""comment-star star1""></div>",现在京东的包装越来越差劲了。都好像被别人拆过一样。,毛孔紧致黑炭面膜10片,2018-07-28 12:46,,,,
****5,PLUS会员,"<div class=""comment-star star1""></div>",老子在这买了那么多钱的东西，咨询个问题等了三天才回信息，说什么plus会员有什么生日礼包，六七年了屁都没一个！！,毛孔紧致黑炭面膜10片,2017-11-26 18:43,,,,
蕊***A,,"<div class=""comment-star star1""></div>",刚拆开就出现了这样的惊喜，压变形了无所谓，可以接受，问题是怎么盒子还被撕坏了，我有点怀疑这个东西的真假。,,,,毛孔紧致黑炭面膜,2018-11-16 15:04,
不***a,,"<div class=""comment-star star1""></div>",产品质感：双十一买的假货，跟以前的差远了！肯定是双十一进的假货,【紧致肌肤】毛孔紧致黑面膜,2020-11-24 23:06,,,,
祖***统,PLUS会员,"<div class=""comment-star star1""></div>",都是坑，扫码说领取免费的东西，结果都是坑。大家别信这家店，店大欺客。诚信呢？,,,,【紧致细腻】毛孔紧致黑面膜,2020-01-03 17:45,
别***商,,"<div class=""comment-star star1""></div>",真居然是假的，就这个码，我扫几十次都扫不出来，你告诉我你是真的？来给我个你能扫的条形码,,,2017-10-17 14:06,毛孔紧致黑炭面膜10片,,
