用户名,会员,星级,评论,采集时间,类型1,类型2,评论时间1,评论时间2,评论时间3
K***e,PLUS会员,"<div class=""comment-star star3""></div>",别的不想说，这个包装都给我毁的差不多了，这是第一次这么差的包装，还不让上传图片,56:26.5,毛孔紧致黑炭面膜10片,,2018/5/30 11:39,,
P***i,PLUS会员,"<div class=""comment-star star2""></div>",感觉一般，去黑头效果几乎没有，就当保湿面膜用吧。。。。。。。,56:26.6,毛孔紧致黑炭面膜,,,,2019/8/20 18:32
****c,,"<div class=""comment-star star3""></div>",不好用，比另外几款都……,56:26.6,毛孔紧致黑炭面膜10片,,2018/1/4 11:42,,
****r,,"<div class=""comment-star star3""></div>",怀疑自己买到的不是正品，越用越干，额头还长了小疙瘩，还刺痒……,56:26.7,毛孔紧致黑炭面膜10片,,2018/1/17 0:56,,
就***e,,"<div class=""comment-star star3""></div>",包装太简陋还是烂的，面膜盒收到也是拆开的，不过申请了售后很快给换了，希望是正品,56:26.8,,毛孔紧致黑炭面膜10片,,2017/11/16 12:25,
名***复,,"<div class=""comment-star star2""></div>",一直是京东自营店买东西，感觉都很愉快！这次的包装确实让我特别不满意，希望改进,56:26.8,,毛孔紧致黑炭面膜,,,
情***声,,"<div class=""comment-star star3""></div>",今天刚到手，不知道是不是正品，拆开包装盒里面的面膜包装不是很干净，有灰尘，心情有点不愉快,56:26.9,毛孔紧致黑炭面膜10片,,2016/9/4 14:38,,
****e,PLUS会员,"<div class=""comment-star star3""></div>",一次买了十几盒面膜，唯独这一盒包装被拆了，不知道什么情况,56:26.9,【紧致肌肤】毛孔紧致黑面膜,,2020/8/6 13:53,,
****u,PLUS会员,"<div class=""comment-star star3""></div>",东西收到了，一次买了四盒，但没有包装好，收到东西后包装盒变形了，看起来像拆过的。,56:27.4,毛孔紧致黑炭面膜10片,,2018/6/21 14:18,,
星***x,,"<div class=""comment-star star3""></div>",外装盒口没有用胶带封住，从快递包装里拿出来就是这样的…,56:27.4,,【紧致肌肤】毛孔紧致黑面膜,,2020/11/3 18:53,
****7,,"<div class=""comment-star star3""></div>",面膜有点干，精华液很少，,56:27.5,【收缩毛孔】毛孔紧致黑面膜,,2021/9/25 19:47,,
凌***0,,"<div class=""comment-star star3""></div>",感觉没什么特别的效果，跟平时的面膜差不多。买了后看到京东秒杀便宜好多，难道双十一买贵了？,56:27.6,毛孔紧致黑炭面膜10片,,2017/11/15 15:19,,
u***e,,"<div class=""comment-star star3""></div>",一般吧，没有什么感觉，,56:27.7,【清洁收缩毛孔】毛孔紧致黑面膜,,2021/1/28 17:35,,
****e,PLUS会员[试用],"<div class=""comment-star star3""></div>",其他特色：外面包装完好，里面的面膜包装都是打开的，两盒都是，没有封口,56:27.8,【紧致肌肤】毛孔紧致黑面膜,,2020/6/22 20:32,,
****u,,"<div class=""comment-star star2""></div>",用了之后长好多小痘痘????,56:27.8,【收缩毛孔】毛孔紧致黑面膜,,2021/9/14 23:01,,
O***3,,"<div class=""comment-star star2""></div>",一般，没想到还有味道，我以为是无味的，也不知道是什么香味，不喜欢,56:28.0,毛孔紧致黑炭面膜10片,,2017/12/26 7:12,,
1***子,PLUS会员,"<div class=""comment-star star3""></div>",还行，买回来用了一张，感觉不出什么效果，不过就是有点太厚了，不服帖,56:28.1,毛孔紧致黑炭面膜10片,,2017/9/26 9:39,,
胡***6,,"<div class=""comment-star star3""></div>",没感觉到效果，不是说男女都可以用的吗，我贴上去好小,56:28.2,毛孔紧致黑炭面膜10片,,2016/11/27 8:04,,
****b,,"<div class=""comment-star star2""></div>",可能是假的，跟以前用过的不一样，而且扫码也扫不到，,56:28.8,【紧致肌肤】毛孔紧致黑面膜,,2020/7/20 16:10,,
u***7,,"<div class=""comment-star star3""></div>",还没用，但是包装损坏了，给人的感觉不是新的。我一次买，先试试再说,56:28.9,,毛孔紧致黑炭面膜10片,,2017/6/16 13:45,
v***A,,"<div class=""comment-star star3""></div>",还没用，但包装太差，到手时包装变形得不成样子，感觉不好，希望产品好用，期待…,56:28.9,,毛孔紧致黑炭面膜10片,,2016/10/9 13:09,
1***r,,"<div class=""comment-star star3""></div>",现在的包装太简陋吧而且明明写了套装勿拆结果还是打开过的不知道是不是正品感觉没有之前买的好了,56:29.0,毛孔紧致黑炭面膜10片,,2018/1/25 18:01,,
****f,,"<div class=""comment-star star2""></div>",刚刚收到货，外面包装完整，里面竟然有拆开的痕迹，并且数量也是少的,56:29.1,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/14 21:43,
香***檬,PLUS会员,"<div class=""comment-star star2""></div>",使用中，期待效果，活动所购，满减活动平均单价比单买便宜一些，比线下门店也便宜一些。满减活动平均单价比单买便宜一些，比线下门店也便宜一些。,56:29.1,毛孔紧致黑炭面膜10片,,2017/9/27 17:27,,
****a,,"<div class=""comment-star star2""></div>",包装不行快递员没有责任心电话都没打一个给我只问了我同事问我是不是在这里然后他就放哪里了我一个电话都没收到,56:29.2,毛孔紧致黑炭面膜10片,,2017/9/13 20:31,,
u***x,,"<div class=""comment-star star2""></div>",怎么被拆开了。效果不知道怎么样，后期我会来反馈的，是不是被调包了呢。,56:29.3,,毛孔紧致黑炭面膜10片,,2017/11/12 16:27,
可***4,,"<div class=""comment-star star3""></div>",不知道买到的是不是假货，还是粗制滥造。难道韩国人的鼻子比较短？,56:29.4,,毛孔紧致黑炭面膜,,,
L***墨,PLUS会员,"<div class=""comment-star star3""></div>",活动的时候买的，赶紧效果一般般吧，没有以前的好了，是不是假的另说,56:29.4,,【紧致细腻】毛孔紧致黑面膜,,,
****f,,"<div class=""comment-star star2""></div>",没用过的我看着就是不如意。不好！和5.*块钱的分别在那里？这面膜纸也差了点吧,56:30.0,,毛孔紧致黑炭面膜10片,,2018/3/3 9:12,
****a,,"<div class=""comment-star star2""></div>",快递包装没打开，就看到盒子已经变形，面膜都出来了，反观另外一个品牌的面膜首先人家外观就完整让人舒服,56:30.1,毛孔紧致黑炭面膜10片,,2018/9/25 9:47,,
****z,,"<div class=""comment-star star3""></div>",面膜收到后，我用了一下，和我以前买的另外一款的面膜味道差不多?应该还行。但是我买后不到几小时，价格就降了太多了，有一点心塞。我的心理落差实在是有一点大。,56:30.2,毛孔紧致黑炭面膜10片,,2017/8/7 18:03,,
****N,,"<div class=""comment-star star2""></div>",买了三个，结果还不同时到货。尤其是这个毛孔紧致的，直接用保鲜膜包裹就寄来了。来的时候盒子也被挤压了。不满意。,56:30.2,毛孔紧致黑炭面膜10片,,2018/3/12 15:14,,
略***1,,"<div class=""comment-star star2""></div>",感觉像jia货鼻梁中间为什么有两个三角形的口？？？？？而且精华比较少,56:30.3,,毛孔紧致黑炭面膜10片,,2017/6/21 19:14,
二***叁,,"<div class=""comment-star star3""></div>",一般般啦。我就不晒图了。快递是很给力啦。就是包装竟然坏掉了。啥也没有。就一盒面膜。盒子都压坏了收到的心情肯定不好啦,56:30.4,毛孔紧致黑炭面膜10片,,2018/9/16 22:28,,
****a,,"<div class=""comment-star star3""></div>",质量是真的不好，精华液少，面膜纸拿出来角落都是干的，,56:30.5,【紧致肌肤】毛孔紧致黑面膜,,2020/11/13 23:45,,
****0,,"<div class=""comment-star star2""></div>",有一盒看起来被拆过的痕迹，包装不行。,56:30.6,,【收缩毛孔】毛孔紧致黑面膜,,2021/11/15 13:04,
彩***头,PLUS会员,"<div class=""comment-star star2""></div>",使用感受：营养液太少，效果基本没有，贴合性还行，没有下次,56:30.6,【紧致细腻】毛孔紧致黑炭面膜,,,,2019/11/6 12:23
****X,,"<div class=""comment-star star3""></div>",一般般吧！不好不坏，凑合用吧！送货倒是很快。这次使用纸盒装的没有压迫,56:30.7,,毛孔紧致黑炭面膜10片,,2016/8/28 22:12,
u***g,,"<div class=""comment-star star3""></div>",面膜不怎么样感觉不如芦荟凝胶呢还再也不买了而且贵,56:31.1,毛孔紧致黑炭面膜10片,,2017/4/4 20:38,,
****d,PLUS会员,"<div class=""comment-star star2""></div>",盒子下口，是开的。我觉得是后来放进去的面膜，另一个是粘住的。我对面膜真假辨识度不高，但是这不是热销产品该有的样子。,56:31.1,,毛孔紧致黑炭面膜,,,
熊***盟,PLUS会员,"<div class=""comment-star star3""></div>",说是一月明显改善，然而用了一盒并没有变化，国外的买那么贵还不如自己国内的,56:31.2,,毛孔紧致黑炭面膜10片,,2017/4/30 9:50,
****I,,"<div class=""comment-star star2""></div>",为什么是拆开过得我就想知道同样的一个系列的面膜这个面膜拿到是拆开过的！蓝色的封条还在红色的就没盒子还是烂的,56:31.2,,【紧致细腻】毛孔紧致黑面膜,,,
M***N,PLUS会员,"<div class=""comment-star star2""></div>",第二次购买了，但是这次收到后外包装破损变形严重，有两盒都没有封口贴的,56:31.3,,【紧致肌肤】毛孔紧致黑面膜,,2020/8/29 14:18,
****2,PLUS会员,"<div class=""comment-star star3""></div>",就算是活动商品还有的外包装应该好好的吧到手就是开着盒的能不能贴个封口的,56:31.4,,【紧致肌肤】毛孔紧致黑面膜,,2020/9/15 15:40,
丛***c,PLUS会员,"<div class=""comment-star star3""></div>",感觉面膜有点小，贴上以后脑门漏一大块，贴其他的都不会这样,56:31.4,,毛孔紧致黑炭面膜10片,,2017/10/29 4:27,
u***Y,,"<div class=""comment-star star2""></div>",这次面膜和以前的布料都不一样的。以前的好。这次的很薄感觉没以前那么好,56:31.5,毛孔紧致黑炭面膜10片,,2018/7/4 0:46,,
****x,PLUS会员,"<div class=""comment-star star3""></div>",一拿出来就发现开过的这是什么意思情况？虽然不影响使用但心里还是有点不舒服,56:31.5,,毛孔紧致黑炭面膜10片,,2018/4/23 16:31,
汪***Y,,"<div class=""comment-star star3""></div>",收到就打开试试，面膜不服帖。鼻子短，眼镜又大，怎么贴都不好贴,56:31.6,【紧致肌肤】毛孔紧致黑面膜,,2020/11/26 19:49,,
u***6,PLUS会员,"<div class=""comment-star star3""></div>",外边包装就一个软的快递袋，里边三个盒子面膜，一个盒子压畸形了，另外两个盒子胶条开了。挺好的面膜真不知道为什么要这么糊弄的寄来？,56:32.0,,毛孔紧致黑炭面膜,,,
****d,PLUS会员,"<div class=""comment-star star3""></div>",用了半个月，问了我姐我脸上毛孔有没有变小，她说没有,56:32.1,【收缩毛孔】毛孔紧致黑面膜,,2021/4/3 12:15,,
u***3,,"<div class=""comment-star star2""></div>",贴了一张第一张脸木这是要咋这个还没有鼻子为啥还没东西遮？,56:32.1,毛孔紧致黑炭面膜,,,,2019/3/4 0:26
d***e,,"<div class=""comment-star star2""></div>",这个到的晚了一些，可以理解，但是打开包装，包装破损了，还有一层水雾，咋回事,56:32.2,【紧致细腻】毛孔紧致黑面膜,,,,2019/12/23 12:59
****S,,"<div class=""comment-star star2""></div>",这个盒子感觉用了好多次，而起包装连膜都没有，这么粗糙的吗？,56:32.3,,【清洁收缩毛孔】毛孔紧致黑面膜,,2020/12/20 18:47,
1***p,,"<div class=""comment-star star2""></div>",收到货有一盒是被人为拆开过的，不知道是啥情况，我买的到底是不是正品?和客服联系又让我找另一个售后，麻烦??,56:32.4,,【清洁收缩毛孔】毛孔紧致黑面膜,,2021/3/11 22:06,
那***娜,,"<div class=""comment-star star3""></div>",感觉一般，没有蓝色包装的那款用着舒服，而且京东的包装需要改进下，盒子有一个是破的,56:32.5,,毛孔紧致黑炭面膜10片,,,
w***9,,"<div class=""comment-star star3""></div>",拆开很香，但是不晓得是不是真的哎，用了没啥感觉，用完脸还痒了?,56:32.6,毛孔紧致黑炭面膜,,,,2019/7/23 11:50
行***w,,"<div class=""comment-star star3""></div>",没有那么好，而且有点像打开过的，面膜精华也不是很多,56:32.7,【紧致肌肤】毛孔紧致黑面膜,,2020/10/31 15:30,,
****b,PLUS会员,"<div class=""comment-star star3""></div>",这次买的感觉没有之前好用了，精华也不是很多，感觉假,56:32.7,,【紧致肌肤】毛孔紧致黑面膜,,2020/11/16 18:04,
****d,,"<div class=""comment-star star3""></div>",盒子都要烂了，不知道经历了什么，面膜的盒子感觉质量都不好,56:33.2,【紧致肌肤】毛孔紧致黑面膜,,2020/8/23 18:39,,
Z***6,,"<div class=""comment-star star3""></div>",刚看到美迪惠尔的假货新闻，有点不敢用，价格在那里，而且618后也没有恢复多少钱，依然是199-100，所以……,56:33.3,毛孔紧致黑炭面膜,,,,2019/6/26 15:57
A***g,PLUS会员,"<div class=""comment-star star3""></div>",这次买的特别不好，还没用，但是包装像被拆过。旧旧的，没上次买的好！不明白为啥和上次买的感觉不一样！！！,56:33.3,毛孔紧致黑炭面膜,,,,2019/6/29 11:21
A***e,PLUS会员,"<div class=""comment-star star2""></div>",不好起痘痘。。。。。。。,56:33.4,毛孔紧致黑炭面膜10片,,2016/8/30 0:03,,
想***猪,,"<div class=""comment-star star2""></div>",感觉不太像正品，虽然我没有验证，但是跟我之前从韩国带回来的味道，精华的量都有不同,56:33.5,毛孔紧致黑炭面膜10片,,2017/4/2 21:33,,
****a,,"<div class=""comment-star star3""></div>",用了一贴感觉不怎好，和别的面膜没法比，不像正品,56:33.6,【收缩毛孔】毛孔紧致黑面膜,,2021/8/23 11:37,,
陈***凌,,"<div class=""comment-star star2""></div>",使用感受：第一次用感觉不错，之后第二天皮肤过敏干燥起皮适合肤质：不适用任何肤质,56:33.7,【紧致细腻】毛孔紧致黑面膜,,,,2020/4/15 15:36
长***i,,"<div class=""comment-star star3""></div>",东西不知道怎么样，包装简直一言难尽，盒子破的不成样，幸好面膜没破。,56:33.8,【收缩毛孔】毛孔紧致黑面膜,,2021/6/22 11:24,,
胖***1,,"<div class=""comment-star star3""></div>",味道还是蛮喜欢的，面膜的大小有点小，不适合大脸的。另外就是面膜很褶皱，我不是很喜欢这种粗心的厂家。,56:33.8,,毛孔紧致黑炭面膜10片,,2018/5/21 20:36,
新***乁,,"<div class=""comment-star star3""></div>",怎么说呢，用了一次，但是鼻子那里盖不住有点坑，也没缺就是设计有问题,56:33.9,毛孔紧致黑炭面膜,,,,2019/9/24 20:48
****9,,"<div class=""comment-star star3""></div>",为什么紧致毛孔的面膜没有封口呢？还没用也不知道咋样呢，等用了来追评，,56:34.4,【紧致肌肤】毛孔紧致黑面膜,,2020/11/12 18:47,,
F***7,,"<div class=""comment-star star2""></div>",不是新的样子，没有塑封，尤其是开口那里的圆形塑封都没有,56:34.4,【紧致肌肤】毛孔紧致黑面膜,,2020/8/6 12:41,,
杨***1,,"<div class=""comment-star star3""></div>",到货就用了一次，没啥感觉，在用用看效果吧，收到货里边盒子都破了，感觉不是正品,56:34.5,【紧致肌肤】毛孔紧致黑面膜,,2020/9/14 13:47,,
S***r,,"<div class=""comment-star star3""></div>",不好用不推荐黑色比白色的稍微好一点点但是一用就冒痘不适合我的面膜,56:34.6,毛孔紧致黑炭面膜10片,,2016/11/18 20:51,,
君***吖,,"<div class=""comment-star star3""></div>",膜布厚，上脸感觉不是很舒服，精华少,56:34.6,【收缩毛孔】毛孔紧致黑面膜,,2021/9/5 10:32,,
肥***啾,,"<div class=""comment-star star3""></div>",收到那么久还没用，效果且看且待吧不太满意的是记得买的时候看到说三盒有赠品，结果啥也没有,56:34.7,【紧致细腻】毛孔紧致黑面膜,,,,2020/5/19 13:09
G***宝,,"<div class=""comment-star star3""></div>",收到后，今天才试用了一下，五官的孔有点大，用着只是一般以前直在店里面买的，不知道是不是正品，和实体店的有点不一样,56:34.8,毛孔紧致黑炭面膜,,,,2019/6/8 22:07
