用户名,会员,星级,评论,类型1,评论时间1,类型2,评论时间2,采集时间,评论时间3
y***y,PLUS会员,"<div class=""comment-star star5""></div>",面膜的效果很棒。已经在京东买了很多次了。这次双十一站着坐活动又囤了一些。京东的快递也非常的快。面膜的效果还不错。是清洁面膜。使用之后感觉脸上干净了很多。,,,【美白提亮焕肤】美白保湿黑面膜,2020/12/21 21:33,11:04.2,
可***8,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：不粘腻，也不稀稠，精华能挂在面膜上，不到处淌使用感受：挺好适合肤质：我混油，用着挺好贴合效果：好补水效果：好，转天上妆，粉底很服帖,,,【补水提亮】美白保湿黑面膜,2020/11/12 17:27,11:04.2,
****j,PLUS会员,"<div class=""comment-star star5""></div>",这个品牌的面膜呢比较好，这个黑色太黑了，有利于吸附灰尘。京东有活动，那也就多买了一些。每天一片，保护皮肤。特别不错。美，美的！哦！,,,【提亮焕肤】美白保湿黑面膜,2021/4/24 11:33,11:04.3,
****j,PLUS会员,"<div class=""comment-star star5""></div>",东西收到了，强化补水?！紧致提拉面部皮肤。用了非常清爽。一直用的这个品牌。特别是他的补水那款明星产品，爆品。值得推荐。,,,【美白提亮焕肤】美白保湿黑面膜,2021/1/6 0:06,11:04.3,
时***刻,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：看起来特别的好，不是那种廉价的感觉使用感受：昨晚用了一片，感觉不错，吸收也挺快。适合肤质：油性中性干性的都可以吧，然后也没有什么特别的不能用呢。,,,【美白提亮焕肤】美白保湿黑面膜,2020/12/27 8:28,11:04.4,
W***U,PLUS会员,"<div class=""comment-star star5""></div>",一直都用这个牌子，用起来尺寸刚刚好，面膜纸很是服帖，不想别的品牌，用上去感觉面膜纸完全不服帖，用完之后感觉很不错，自己用老公也用，全家都用，都感觉很不错，补水效果很好，一次买了4盒，用的很快1个多月就用完了,,,【补水提亮】美白保湿黑面膜,2020/6/15 9:32,11:04.7,
u***9,PLUS会员,"<div class=""comment-star star5""></div>",日期都是最新鲜的，保质期都能用到23年的…搞活动买的时候也很划算…这个京东应该是正品，我也最喜欢在京东买东西，因为到货比较快，我也认为质量比较有保证…各种面膜我都喜欢买，最喜欢搞活动的时候，但是我就忘记在双十一买啦???,【补水提亮】美白保湿黑面膜,2020/11/17 18:55,,,11:04.7,
柠***一,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：美白补水效果不错，一直在用，而且也很好用。。。。补水效果：补水效果很好呀，杠杠的，用完了要再买买买买买买产品质感：产品质感也不错呀，超喜欢，一次性买了半年的量，放着慢慢用，用完了再买半年的。。。。,,,【美白提亮焕肤】美白保湿黑面膜,2020/12/16 14:39,11:04.8,
牛***豆,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜用起来感觉还不错的哦。好评！趁着搞活动囤货一年，老婆说很喜欢，还不错，夸我有眼光哦。用完皮肤水嫩水嫩的，非常喜欢，好评,,,【美白提亮焕肤】美白保湿黑面膜,2020/12/25 0:15,11:04.8,
阿***亮,,"<div class=""comment-star star5""></div>",非常好质地柔软贴在脸上非常舒服补水保湿效果特别好还能美白贴在脸上非常合适是蚕丝的面膜非常不错也非常喜欢面膜前一天买了第二天就到了迫不及待贴了一个敷衍面膜脸上滑滑的非常舒服推荐大家购买,,,【补水提亮】美白保湿黑面膜,2020/6/12 9:42,11:04.9,
5***吻,PLUS会员,"<div class=""comment-star star5""></div>",早就被这款面膜吸引了，无意中看到的有搞活动，比较优惠，所以就买了一盒试试。不料，果然好用，补水保湿特别好，美白效果也特别棒，不愧是补水之王，没有之一，自打以后，都在京东商城购买这款面膜了，进口的，好用放心！,,,美白黑炭面膜10片,2018/9/6 4:38,11:04.9,
雁***学,,"<div class=""comment-star star5""></div>",面膜收到了。。。使用了收缩毛孔的这款。上脸不疼的。还觉得挺服帖的。超级棒？买了三套。价格也超级实惠，棒棒的！！！！三十片可以用两三个月了！！！！用完还会回购！！！无敌好用哈哈哈哈哈哈哈喜欢！！,,,美白黑炭面膜,,11:05.0,
王***L,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：第一次购买这款黑膜，质量不错，待好用，后期会长期购买使用感受：贴在脸上冰冰凉凉的，非常柔和，用着也很放心适合肤质：本人混合性皮肤，用着非常舒服补水效果：补水保湿效果明显，这款是属于补水清洁面膜，不过因人而异贴合效果：非常服帖，大小合适……其他特色：贴脸上就感觉自己白了不少,,,【补水提亮】美白保湿黑面膜,2020/9/20 22:58,11:05.0,
K***G,,"<div class=""comment-star star5""></div>",这个面膜是黑色的，软软的，里面感觉很多精华液，用了一张，感觉补水很好，期待有美白的效果哟，用了在继续购买。,,,透亮黑炭面膜10片,2016/10/22 9:55,11:05.1,
祺***妍,PLUS会员,"<div class=""comment-star star5""></div>",一直用这牌子，趁着有活动一次买了很多，物美价廉。这款有清洁美白的效果，也很补水，面膜很服帖，我很喜欢这款黑膜，敷完也不会很黏，用完感觉面部皮肤滑滑的，很润很舒服，好像细致毛孔，水水的嫩嫩,,,【提亮焕肤】美白保湿黑面膜,2021/11/12 9:39,11:05.1,
Z***c,PLUS会员,"<div class=""comment-star star5""></div>",特别好用，清洁效果也非常棒，特别喜欢，超级爱，适合肤质：我皮肤比较敏感，用起来效果非常不错?我是肯定会会回购的，用起来也挺补水的面膜敷起来真的非常喜欢，特别适合自己的补水效果：补水效果非常明显，亲身用好用，以后会推荐朋友用,,,【补水提亮】美白保湿黑面膜,2020/8/16 13:23,11:05.4,
帅***帆,PLUS会员,"<div class=""comment-star star5""></div>",看着非常有档次。老婆很喜欢。有点油油的感觉。用了很多年的老牌子货了，产品质感：还不错啊适合肤质：正常中性皮肤补水效果：不错的补水效果贴合效果：完美，自己那里因为呼吸，你们懂的,,,【提亮焕肤】美白保湿黑面膜,2021/5/13 14:57,11:05.4,
丰***灬,PLUS会员,"<div class=""comment-star star5""></div>",无限回购，自从用面膜几乎用的都是这一款，价格实惠，商品质量好，味道淡淡的，不刺鼻，面膜纸很服帖，精华液很多，物流也超级给力，前一天下单，第二天就到了，值得信赖,,,【美白提亮焕肤】美白保湿黑面膜,2020/12/14 9:04,11:05.5,
南***楠,PLUS会员,"<div class=""comment-star star5""></div>",一直用这个牌子的面膜，这款黑膜，我特别喜欢用完之后非常有效果，尤其是夏天，几乎每天都要用，用后感觉特别舒服，皮肤的质感提升了很多这个牌子的面膜真的是又实惠又好用！囤货是必须的！而且京东送货特别快，简直是太方便了！,,,【提亮焕肤】美白保湿黑面膜,2021/6/16 22:25,11:05.6,
老***东,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：用完之后感觉脸上很饱满，就像吸收了很多水分一样补水效果：很好，感觉很滑产品质感：不错，手感很好贴合效果：正常吧，大部分都可以贴合,,,美白黑炭面膜,,11:05.6,
悠***麻,,"<div class=""comment-star star5""></div>",妈妈特别喜欢用美迪惠尔的黑面膜。这次双十一专门给她买了四盒。而且搞活动价格还挺合适的，日期也挺新的。用起来效果也还可以，其实四盒也用不了太久。,,,【补水提亮】美白保湿黑面膜,2020/11/25 10:38,11:05.7,
****p,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的面膜用了好多，这次感觉这棉质特别舒服，服帖，不影响说话,,,【提亮焕肤】美白保湿黑面膜,2021/6/23 10:35,11:05.7,
****2,,"<div class=""comment-star star5""></div>",昨天订的，今天就到了，物流很给力，一直都用的这个牌子的面膜，营养液特别多，而且很滋润，皮肤易吸收，美白效果很好，下次还来。,,,美白黑炭面膜10片,2017/8/10 14:51,11:05.8,
王***o,,"<div class=""comment-star star5""></div>",非常好用，一股淡淡的青草味，面膜的效果不错，吸收的比较好，很服贴，用完润润的皮肤嫩嫩的！,,,美白黑炭面膜,,11:05.8,
f***4,PLUS会员,"<div class=""comment-star star5""></div>",面膜很好用，保湿效果需要长期使用才能见效，黑面膜和白面馍感觉效果没啥差别，味道香香的，还是很好的，坚持使用期待效果～～～～,,,【补水提亮】美白保湿黑面膜,2020/11/23 12:16,11:05.9,
爱***活,PLUS会员,"<div class=""comment-star star5""></div>",补水效果：收到之后晚上试用一下，精华很多，还可以用来敷下脖子，二十分钟左右脸上很湿润的，清水洁面之后还是能感觉到水水的，物流一如既往的快，商品美白暂时没有看出来，可能要持之以恒，但是确实很补水的，不错京东自营一直值得信赖，很棒！,,,美白黑炭面膜,,11:06.1,
u***1,PLUS会员,"<div class=""comment-star star5""></div>",黑面膜好用呀，价格也不贵，搭配蓝色基本款用起来很好，性价比很高，这个牌子的面膜价格不贵，用起来很舒适，对干性皮肤比较友好。,,,【提亮焕肤】美白保湿黑面膜,2021/6/8 23:34,11:06.2,
X***Z,PLUS会员,"<div class=""comment-star star5""></div>",每次京东有促销活动的时候，我都会购买一批面膜，自营的品质有保证，而且本地仓的上午付款，下午就送货到家，简直太方便了！而且我每次都购买这几款面膜，精华很多，贴半小时也不会觉得很干，平均隔一天使用一次，可以改善肤色暗沉粗糙等各种问题。,,,【补水提亮】美白保湿黑面膜,2020/6/9 10:53,11:06.2,
u***h,,"<div class=""comment-star star5""></div>",挺好挺好，发货快，好像是正品，用起来香香的，这款面膜敷到脸上感觉水嫩嫩的，而且精华液特别多，特温和，不刺激。,,,【提亮焕肤】美白保湿黑面膜,2022/2/7 22:32,11:06.3,
****p,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的面膜属于回购N次的面膜了，尤其是碰到6.18或双十一这样的大促销，优惠活动力度很不错，价格实惠，性价比超高。面膜质量好，用后润润的，保湿补水效果很好。,【提亮焕肤】美白保湿黑面膜,2021/6/14 9:47,,,11:06.3,
米***6,,"<div class=""comment-star star5""></div>",这款黑膜保湿效果超好，淡淡的香味，黑膜用着大小正好，很贴合脸部，活动时候购入很实惠，看介绍里面还有烟酰胺，有美白效果，这个就要看后续效果了，毕竟不是十贴八贴的就能出来的，多搞一些活动，多入一些，期待有好的效果，毕竟有美白作用的面膜还是很吸引人的，,,,【焕白因子】美白保湿黑面膜,,11:06.3,
****7,,"<div class=""comment-star star5""></div>",不错，喜欢，性价比高，以后会经常光顾整体来说，还是很好的，非常值得再次回购,,,【提亮焕肤】美白保湿黑面膜,2022/1/2 17:02,11:06.4,
Y***n,,"<div class=""comment-star star5""></div>",上次囤货买了一个，感觉很不错，真的有清洁的效果。所以这次双十一活动，又囤了两盒，真的赞，补水又清洁，黑黑的面膜，敷着很舒服，就是冬天敷有点冰冰的。物流赞，价格也赞，便宜，到的还快。,,,【焕白因子】美白保湿黑面膜,,11:06.4,
开***果,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔(Mediheal)美白保湿黑面膜10片水库针剂(补水美白男女护肤适用）可莱丝韩国进口面膜保湿效果好，京东活动力度很大，物美价廉。疫情期间送货没有延迟，快递人员态度很好，会提前电话通知准备送货。,,,【焕白因子】美白保湿黑面膜,,11:06.5,
