用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
****i,PLUS会员,"<div class=""comment-star star5""></div>",从大学开始就用他家的面膜！十分好用！老婆也很喜欢！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！,,新品【焕亮肤色】维C安瓶面膜,,2021-06-19 09:24,2022-04-24 11:03:54.728,
小***y,,"<div class=""comment-star star5""></div>",一个多月买了三次了水水润润精华液很多,,,,,2022-04-24 11:03:54.782,
A***子,,"<div class=""comment-star star5""></div>",很喜欢产品质感：感觉很水润使用感受：推荐使用,,,,,2022-04-24 11:03:54.837,
-***木,PLUS会员,"<div class=""comment-star star5""></div>",赶上活动，买来试试，首先想说的精华水并不是很多，物流很给力,,,,,2022-04-24 11:03:54.897,
上***g,PLUS会员,"<div class=""comment-star star5""></div>",很不错，活动的时候比较便宜划算,,【焕亮肤色】维他命安瓶面膜,,2021-10-30 17:33,2022-04-24 11:03:54.950,
w***5,PLUS会员,"<div class=""comment-star star5""></div>",东西很好，物流很快，已经买了很多次了啦。,,新品【焕亮肤色】维C安瓶面膜,,2021-07-21 08:53,2022-04-24 11:03:55.003,
****b,PLUS会员,"<div class=""comment-star star5""></div>",新产品，挺不错的，很补水,,【焕亮肤色】维他命安瓶面膜,,2021-11-12 09:22,2022-04-24 11:03:55.067,
****v,,"<div class=""comment-star star5""></div>",使用感受：很温和不刺激，适合敏感肌，补水效果：特别好！推荐！,,,,,2022-04-24 11:03:55.619,
嗒***4,PLUS会员,"<div class=""comment-star star5""></div>",非常好用回购了很多次了,,新品【焕亮肤色】维C安瓶面膜,,2021-09-09 20:33,2022-04-24 11:03:55.668,
0***i,,"<div class=""comment-star star5""></div>",用着很不错，又买了很多次,,【焕亮肤色】维他命安瓶面膜,,2021-11-21 16:16,2022-04-24 11:03:55.708,
静***恋,PLUS会员,"<div class=""comment-star star5""></div>",收到了很好回购感觉好用,,新品【焕亮肤色】维C安瓶面膜,,2021-09-15 10:45,2022-04-24 11:03:55.744,
u***b,PLUS会员,"<div class=""comment-star star5""></div>",活动价格便宜，买了很多，能用一段时间了，使用还不错，水分充足，可以，京东快递速度很快，第二天就到了，不耽误使用，态度好，能送货上门。,,新品【焕亮肤色】维C安瓶面膜,,2021-05-06 20:58,2022-04-24 11:03:55.786,
s***j,PLUS会员,"<div class=""comment-star star5""></div>",家里面一直都用这款面膜，面膜的保湿效果比较好比较适合冬天皮肤比较干燥补水效果非常好说买了vc深度补水这些类型希望以后多做点活动,,【焕亮肤色】维他命安瓶面膜,,2021-11-25 20:17,2022-04-24 11:03:55.826,
****g,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔是大品牌，它家的东西一直质量不错的，这次的优惠活动也十分给力，比超市便宜很多，而且送货上门…家里的生活用品一直在京东买，很赞?，送货速度也很快，基本上是隔日达…非常喜欢京东，会一直支持,,,,,2022-04-24 11:03:55.864,
小***0,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：十分水润保湿贴合效果：十分服帖其他特色：提亮肤色,,,,,2022-04-24 11:03:55.925,
****i,PLUS会员,"<div class=""comment-star star5""></div>",已经好几年都用这款了皮肤没负担美白补水很棒,,【焕亮肤色】维他命安瓶面膜,,2022-02-28 17:45,2022-04-24 11:03:55.964,
哈***l,PLUS会员,"<div class=""comment-star star5""></div>",东西很好，用了水分很足,,新品【焕亮肤色】维C安瓶面膜,,2021-10-09 21:21,2022-04-24 11:03:56.007,
****o,PLUS会员,"<div class=""comment-star star5""></div>",这款以前好像买过，最近还要购买面膜，又浏览了一下这款产品，感觉活动期间购买优惠性价很高，下单前发现还可以用一张优惠劵，点赞,,【焕亮肤色】维他命安瓶面膜,,2021-12-25 12:26,2022-04-24 11:03:56.529,
****s,,"<div class=""comment-star star5""></div>",第一次尝试这个品牌，膜布很服帖，还不用洗，还不错,,新品【焕亮肤色】维C安瓶面膜,,2021-06-21 21:32,2022-04-24 11:03:56.584,
s***s,PLUS会员,"<div class=""comment-star star5""></div>",不错。性价比极高。很实惠。很棒，,,新品【焕亮肤色】维C安瓶面膜,,2021-08-11 07:30,2022-04-24 11:03:56.638,
若***木,,"<div class=""comment-star star5""></div>",首先物流很快，第一天下单，第二天就到了，真的是很快，这个很满意，然后宝贝不知道效果怎么样，送给妈妈的，希望她喜欢，挺满意的。,,新品【焕亮肤色】维C安瓶面膜,,2021-06-14 01:36,2022-04-24 11:03:56.691,
****6,PLUS会员,"<div class=""comment-star star5""></div>",面膜太棒了，敷上一贴就感觉，皮肤滋润了几个度！,,,,,2022-04-24 11:03:56.749,
纷***光,PLUS会员,"<div class=""comment-star star5""></div>",好用，补水效果很好，用完感觉皮肤很水嫩,,,,,2022-04-24 11:03:56.807,
s***妆,,"<div class=""comment-star star5""></div>",挺好用的，适合我这种油性皮肤用，补水效果很好，,,,,,2022-04-24 11:03:56.862,
u***2,PLUS会员,"<div class=""comment-star star5""></div>",很实惠，喜欢喜欢喜欢,,【焕亮肤色】维他命安瓶面膜,,2021-12-10 12:51,2022-04-24 11:03:56.928,
w***t,PLUS会员,"<div class=""comment-star star5""></div>",趁着京东双11优惠时候买的，好像打的是38折吧。使用效果和感受还不错哦。而且很方便，敷完面膜不用再去洗一次脸，直接按摩就睡觉了，我喜欢这点。,,【焕亮肤色】维他命安瓶面膜,,2021-12-06 20:01,2022-04-24 11:03:56.983,
唐***珊,PLUS会员,"<div class=""comment-star star5""></div>",补水效果：一直使用这款，效果很好，来回购很多次了,,,,,2022-04-24 11:03:57.049,
孙***圣,PLUS会员,"<div class=""comment-star star5""></div>","商品质量很好，与卖家描述的完全一致，非常满意,真的很喜欢。",,,,,2022-04-24 11:03:57.474,
****2,PLUS会员,"<div class=""comment-star star5""></div>",非常好用的面膜，性价比高，补水效果好,,新品【焕亮肤色】维C安瓶面膜,,2021-07-13 15:10,2022-04-24 11:03:57.530,
j***i,,"<div class=""comment-star star5""></div>",给妈妈用，妈妈每天做面膜，很舒缓，补水效果不错,,,,,2022-04-24 11:03:57.600,
u***l,PLUS会员,"<div class=""comment-star star5""></div>",朋友用完推荐的，补水效果非常好，用完很舒服。,,,,,2022-04-24 11:03:57.651,
****f,PLUS会员,"<div class=""comment-star star5""></div>",超喜欢这个味道，多水很薄，敷衍舒服,,【焕亮肤色】维他命安瓶面膜,,2022-01-28 08:06,2022-04-24 11:03:57.691,
B***U,PLUS会员,"<div class=""comment-star star5""></div>",面膜超级好用，滋润不油腻，吸收效果好,,【焕亮肤色】维他命安瓶面膜,,2022-01-09 17:00,2022-04-24 11:03:57.729,
杜***岸,,"<div class=""comment-star star5""></div>",真的很好用呀呀呀呀呀,,新品【焕亮肤色】维C安瓶面膜,,2021-07-19 09:31,2022-04-24 11:03:57.764,
****j,,"<div class=""comment-star star5""></div>",一口气屯了好多用来补水很滋润敷完特别舒服会继续回购,,,,,2022-04-24 11:03:57.811,
L***0,,"<div class=""comment-star star5""></div>",搞活动买的，比平时价格便宜很多，看评价这款面膜的性价比很高，平时要七八十一盒，搞活动只要四十多一盒，真的非常划算，希望能有效果！,,新品【焕亮肤色】维C安瓶面膜,,2021-08-23 20:52,2022-04-24 11:03:57.852,
w***9,PLUS会员,"<div class=""comment-star star5""></div>",这次京东双十一活动真的喜欢，买多件减下来真的非常划算，盒子包装特别漂亮，物流速度也很快，丝毫没有因为双十一活动力度大受到影响，好评！,,【焕亮肤色】维他命安瓶面膜,,2021-11-15 10:24,2022-04-24 11:03:57.898,
****k,PLUS会员,"<div class=""comment-star star5""></div>",赶上秒杀，价格实惠，一次买了四盒，京东自营快递很快，第二天就到货了，坚持使用，期待效果,,新品【焕亮肤色】维C安瓶面膜,,2021-07-26 23:42,2022-04-24 11:03:58.320,
七***城,,"<div class=""comment-star star5""></div>",性价比很高618活动给力！,,新品【焕亮肤色】维C安瓶面膜,,2021-06-19 21:21,2022-04-24 11:03:58.369,
-***-,PLUS会员,"<div class=""comment-star star5""></div>",很好用很薄比蓝色的薄特别多,,新品【焕亮肤色】维C安瓶面膜,,2021-05-11 17:05,2022-04-24 11:03:58.430,
z***n,,"<div class=""comment-star star5""></div>",新品还是第一次购买，不过精华液真是超多啊，我是混合皮肤，还是觉得适合冬天用！一直都是用这个牌子的面膜，超级喜欢，一有活动就囤货,,新品【焕亮肤色】维C安瓶面膜,,2021-08-01 20:11,2022-04-24 11:03:58.485,
泽***o,,"<div class=""comment-star star5""></div>",保湿效果很好，凉凉的，精华液很多，不错啊,,,,,2022-04-24 11:03:58.541,
r***1,,"<div class=""comment-star star5""></div>",使用过后皮肤感觉特别好，不刺激皮肤，好评！,,,,,2022-04-24 11:03:58.599,
p***g,PLUS会员,"<div class=""comment-star star5""></div>",这个牌子面膜非常好用，已经回购好多次！东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样！适合肤质：各类肤质！补水效果：效果很好！,,新品【焕亮肤色】维C安瓶面膜,,2021-09-06 07:44,2022-04-24 11:03:58.663,
土***拉,PLUS会员,"<div class=""comment-star star5""></div>",买过好几次美迪惠尔的面膜了，面膜很好很滋润，补水效果很好，适合各种肤质，也不会过敏，用后皮肤水水的，很光滑，而且面膜也很贴合,,新品【焕亮肤色】维C安瓶面膜,,2021-05-26 19:49,2022-04-24 11:03:58.714,
a***o,,"<div class=""comment-star star5""></div>",补水保湿效果好，适合冬天用，特别空调房。,,【焕亮肤色】维他命安瓶面膜,,2022-01-10 11:34,2022-04-24 11:03:58.769,
****y,PLUS会员,"<div class=""comment-star star5""></div>",一直使用这个牌子的面膜，尝试不同类型，都很好用，京东活动买的实惠用的放心！,,,,,2022-04-24 11:03:58.841,
S***-,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔面膜是多次回购的产品了，作为一款面膜，能够达到温和补水，提亮肤色的效果就很棒了。搭配活动购买，物美价廉，价格公道。,,新品【焕亮肤色】维C安瓶面膜,,2021-06-24 21:47,2022-04-24 11:03:59.277,
k***a,PLUS会员,"<div class=""comment-star star5""></div>",很好用，很不错喜欢这个味道，舒服,,,,,2022-04-24 11:03:59.325,
_***r,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：外包装到货后破损使用感受：使用感觉不错适合肤质：很合适补水效果：补水很好,,新品【焕亮肤色】维C安瓶面膜,,2021-06-10 21:07,2022-04-24 11:03:59.381,
****f,PLUS会员,"<div class=""comment-star star5""></div>",用了好多盒了敷完脸特别嫩特别滑，很舒服,,,,,2022-04-24 11:03:59.428,
****5,PLUS会员,"<div class=""comment-star star5""></div>",面膜质量很好，水份很足，买了好几次了！,,,,,2022-04-24 11:03:59.463,
u***3,,"<div class=""comment-star star5""></div>",好用哦一下买了四款他家我用的款式太多了推荐购买,,【焕亮肤色】维他命安瓶面膜,,2022-02-04 17:26,2022-04-24 11:03:59.511,
****6,PLUS会员,"<div class=""comment-star star5""></div>",趁活动一定要多囤呀，感觉新出的安瓶系列都超级好用,,,,,2022-04-24 11:03:59.553,
****b,,"<div class=""comment-star star5""></div>",很好用，秋冬天脸上容易干，敷这个很安心。,,【焕亮肤色】维他命安瓶面膜,,2021-11-02 12:14,2022-04-24 11:03:59.598,
j***8,PLUS会员,"<div class=""comment-star star5""></div>",面膜非常不错，用起来补水效果能力强。京东够买的。,,,,,2022-04-24 11:03:59.643,
v***n,PLUS会员,"<div class=""comment-star star5""></div>",很好用…喜欢…..会回购的.大品牌..便宜,,【焕亮肤色】维他命安瓶面膜,,2022-01-12 12:53,2022-04-24 11:03:59.700,
u***v,,"<div class=""comment-star star5""></div>",很滋润，精华很多，面膜纸很丝滑。,,新品【焕亮肤色】维C安瓶面膜,,2021-09-10 12:05,2022-04-24 11:04:00.108,
****g,,"<div class=""comment-star star5""></div>",产品质感：非常有创意使用感受：非常适合自己适合肤质：各种肤质补水效果：非常棒哦,,,,,2022-04-24 11:04:00.157,
****0,PLUS会员,"<div class=""comment-star star5""></div>",好用好用。很喜欢的味道，很清爽,,,,,2022-04-24 11:04:00.212,
可***友,PLUS会员,"<div class=""comment-star star5""></div>",使用感受：很好用，一直用的这款适合肤质：感觉什么肤质都适合,,新品【焕亮肤色】维C安瓶面膜,,2021-08-29 11:31,2022-04-24 11:04:00.263,
****1,,"<div class=""comment-star star5""></div>",太好用了，趁着活动的时间买了很划算，敷过脸滑滑的,,,,,2022-04-24 11:04:00.333,
y***8,,"<div class=""comment-star star5""></div>",很不错，面膜接近透明的。很补水呢,,,,,2022-04-24 11:04:00.390,
z***b,,"<div class=""comment-star star5""></div>",个人觉得很好用，第二天早上肤质很好，一直买下去,,,,,2022-04-24 11:04:00.450,
w***7,PLUS会员,"<div class=""comment-star star5""></div>",还没用，囤货中，不过以前用的美迪惠尔的黑面膜，非常不错，相信这款也错不了。,,,,,2022-04-24 11:04:00.501,
h***7,,"<div class=""comment-star star5""></div>",这款非常好，用完皮肤特别水滑，有光泽,,,,,2022-04-24 11:04:00.563,
p***王,,"<div class=""comment-star star5""></div>",面膜很好用！用后皮肤水水的！会回购的,,,,,2022-04-24 11:04:00.626,
妞***d,PLUS会员,"<div class=""comment-star star5""></div>",这个味道我最喜欢！用着也很舒服！,,,,,2022-04-24 11:04:01.048,
i***l,PLUS会员,"<div class=""comment-star star5""></div>",很好，正品，补水是最基本但最有用的,,,,,2022-04-24 11:04:01.092,
****R,,"<div class=""comment-star star5""></div>",我一般都是早上用，所以它的效果补水作用非常强,,新品【焕亮肤色】维C安瓶面膜,,2021-07-06 21:56,2022-04-24 11:04:01.129,
1***m,PLUS会员,"<div class=""comment-star star5""></div>",首先不得不说京东的快递一如即往的给力，东西也很好，值得购买,,,,,2022-04-24 11:04:01.176,
