用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
y***岁,,"<div class=""comment-star star5""></div>",外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！保湿好，希望可以缓解皮肤缺水的问题,,【焕亮紧致】珍珠蛋白面膜,,2021-12-10 21:57,2022-04-24 11:45:10.705,
布***沁,PLUS会员,"<div class=""comment-star star5""></div>",价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～这质量真是太意外了，实物美美哒，触感很好，很推荐哦~这质量真是太意外了，实物美美哒，触感很好，很推荐哦~,,【焕亮紧致】珍珠蛋白面膜,,2021-12-25 21:17,2022-04-24 11:45:10.780,
r***江,PLUS会员,"<div class=""comment-star star5""></div>",个人比较喜欢，挺好的,,,,,2022-04-24 11:45:10.834,
w***1,PLUS会员,"<div class=""comment-star star5""></div>",购买很多次，一直使用美迪惠尔的面膜，每次都购买好多盒，价格实惠，性价比高，水分很足，使用后脸部效果很好，也不过敏，联系购买使用。,,【焕亮紧致】珍珠蛋白面膜,,2022-03-18 22:51,2022-04-24 11:45:10.886,
竹***w,PLUS会员,"<div class=""comment-star star5""></div>",很不错的商品，既实惠又便宜，质量还不错，还实用，我很喜欢的一种。这款面膜温和不刺激，使用起来也很方便，我喜欢的款式，强烈推荐。,,【焕亮紧致】珍珠蛋白面膜,,2021-11-22 23:28,2022-04-24 11:45:10.934,
q***_,PLUS会员,"<div class=""comment-star star5""></div>",物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！,,,,,2022-04-24 11:45:10.983,
c***1,,"<div class=""comment-star star5""></div>",?心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实?11111111111111111111,,【焕亮紧致】珍珠蛋白面膜,,2022-01-17 16:42,2022-04-24 11:45:11.024,
****u,,"<div class=""comment-star star5""></div>",京东就是快，京东自营放心购，产品值得信赖,,,,,2022-04-24 11:45:11.080,
世***3,PLUS会员,"<div class=""comment-star star5""></div>",是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买适合肤质：非常值得信赖的品牌，质量有保障，价格还亲民，相当满意,,【焕亮紧致】珍珠蛋白面膜,,2021-10-31 14:46,2022-04-24 11:45:11.609,
那***美,PLUS会员,"<div class=""comment-star star5""></div>",很哦?好用,,【柔嫩焕亮】珍珠蛋白面膜,,2021-08-31 16:42,2022-04-24 11:45:11.659,
伍***露,PLUS会员,"<div class=""comment-star star4""></div>",今天是我的生日礼物我小孩一定会很喜欢我的生日礼物我小孩一定会给我辅导作业现在是我辅导作业现在都是已经完成开启行走的方式奔跑着很火爆的感觉真的是太好了真的是太给力了,,,,,2022-04-24 11:45:11.728,
小***女,PLUS会员,"<div class=""comment-star star5""></div>",经常在京东购物，基本上家里吃的，喝的，穿的，用的，都是在京东买的。相信京东，而且京东快递很给力，送货上门，速度快。会继续购买。,,,,,2022-04-24 11:45:11.783,
****0,PLUS会员,"<div class=""comment-star star5""></div>",宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖很快就到了，全新正品?，包装很仔细，没有问题,,【柔嫩焕亮】珍珠蛋白面膜,,2021-07-14 20:52,2022-04-24 11:45:11.839,
****k,PLUS会员,"<div class=""comment-star star5""></div>",非常好用尤其到了秋冬季节，保湿效果特别棒,,,,,2022-04-24 11:45:11.884,
****3,PLUS会员,"<div class=""comment-star star5""></div>",产后需要各种修补看了好久决定选这款面膜,,,,,2022-04-24 11:45:11.934,
阿***段,,"<div class=""comment-star star5""></div>",东西非常好，大家不要犹豫了快下单吧。,,,,,2022-04-24 11:45:11.986,
****9,PLUS会员,"<div class=""comment-star star5""></div>",双十一搞活动买了四款囤的，还不错,,【焕亮紧致】珍珠蛋白面膜,,2021-12-12 12:42,2022-04-24 11:45:12.044,
l***f,PLUS会员,"<div class=""comment-star star5""></div>",日用品京东下单，方便快捷，首选京东.,,,,,2022-04-24 11:45:12.100,
秋***静,PLUS会员,"<div class=""comment-star star5""></div>",新品试用，希望效果跟之前一样好哦。,,,,,2022-04-24 11:45:12.533,
p***1,PLUS会员,"<div class=""comment-star star5""></div>",三八妇女节打折季，老婆让买的。,,,,,2022-04-24 11:45:12.579,
****z,PLUS会员,"<div class=""comment-star star5""></div>",买来给老妈先试试，好了再给妈妈多买,,,,,2022-04-24 11:45:12.621,
****p,PLUS会员,"<div class=""comment-star star5""></div>",产品使用效果非常的好，很喜欢。,,,,,2022-04-24 11:45:12.668,
l***7,PLUS会员,"<div class=""comment-star star5""></div>",家中常备，非常好的一款面膜,,,,,2022-04-24 11:45:12.706,
张***d,PLUS会员,"<div class=""comment-star star4""></div>",感觉这次买的不如上次买的好,,,,,2022-04-24 11:45:12.750,
娜***3,PLUS会员,"<div class=""comment-star star5""></div>",买给妈妈的，最近迷上做面膜了。,,,,,2022-04-24 11:45:12.791,
y***8,PLUS会员,"<div class=""comment-star star5""></div>",质量不错，愉快的一次购物,,,,,2022-04-24 11:45:12.845,
中***海,PLUS会员,"<div class=""comment-star star5""></div>",家里单位的最好网上超市，,,,,,2022-04-24 11:45:12.892,
木***g,PLUS会员,"<div class=""comment-star star5""></div>",不错还可可以昨天用了不错,,,,,2022-04-24 11:45:12.950,
天***1,PLUS会员,"<div class=""comment-star star5""></div>",不错的选择就是这样下去,,,,,2022-04-24 11:45:13.398,
火***H,PLUS会员,"<div class=""comment-star star5""></div>",应该不错的，之前找人~过,,,,,2022-04-24 11:45:13.449,
A***w,,"<div class=""comment-star star5""></div>",一直都用这款面膜效果很好,,,,,2022-04-24 11:45:13.501,
****u,PLUS会员,"<div class=""comment-star star5""></div>",家人一直在用，非常不错,,,,,2022-04-24 11:45:13.551,
****7,PLUS会员,"<div class=""comment-star star5""></div>",产品不错哦，家人很喜欢！,,,,,2022-04-24 11:45:13.598,
T***一,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:13.657,
****e,,"<div class=""comment-star star5""></div>",喜欢这个材质的面膜纸,,,,,2022-04-24 11:45:13.711,
****d,PLUS会员,"<div class=""comment-star star5""></div>",京东购物省时省心省力,,【焕亮紧致】珍珠蛋白面膜,,2021-11-25 18:43,2022-04-24 11:45:13.763,
妞***儿,PLUS会员,"<div class=""comment-star star5""></div>",还可以，使用体验不错,,,,,2022-04-24 11:45:13.814,
****紧,PLUS会员,"<div class=""comment-star star5""></div>",好好收拾收拾收拾收拾好,,,,,2022-04-24 11:45:13.881,
****i,PLUS会员,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.290,
****p,,"<div class=""comment-star star5""></div>",一盒只有五片，以为是10片。,,,,,2022-04-24 11:45:14.332,
****j,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.378,
湖***轩,PLUS会员,"<div class=""comment-star star5""></div>",这款商品总体感受不错,,,,,2022-04-24 11:45:14.417,
n***J,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.479,
刘***5,PLUS会员,"<div class=""comment-star star5""></div>",宝贝收到了，还不错，挺好的,,,,,2022-04-24 11:45:14.525,
****2,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.565,
****c,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.610,
****8,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.657,
欣***6,,"<div class=""comment-star star5""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:14.714,
****0,PLUS会员,"<div class=""comment-star star5""></div>",完美不解释，下次一定来,,,,,2022-04-24 11:45:15.334,
****9,,"<div class=""comment-star star4""></div>",该用户觉得商品不错,,,,,2022-04-24 11:45:15.384,
****w,,"<div class=""comment-star star5""></div>",不错效果明显保湿好,,,,,2022-04-24 11:45:15.434,
w***打,,"<div class=""comment-star star5""></div>",太好了，无限回购的一款,,【柔嫩焕亮】珍珠蛋白面膜,,2021-09-12 00:30,2022-04-24 11:45:15.484,
A***r,,"<div class=""comment-star star5""></div>",商品不错购物方便快捷,,,,,2022-04-24 11:45:15.529,
****h,PLUS会员,"<div class=""comment-star star5""></div>",挺好的，保湿的还行的,,,,,2022-04-24 11:45:15.578,
王***9,PLUS会员,"<div class=""comment-star star5""></div>",东西还可以了，挺好的,,,,,2022-04-24 11:45:15.625,
刘***阳,PLUS会员,"<div class=""comment-star star5""></div>",不错的商品，家里人喜欢,,,,,2022-04-24 11:45:15.701,
冰***淋,,"<div class=""comment-star star5""></div>",双十一入手超级划算,,,,,2022-04-24 11:45:15.759,
李***v,PLUS会员,"<div class=""comment-star star5""></div>",依旧很好依旧很好很好,,,,,2022-04-24 11:45:15.816,
北***子,PLUS会员,"<div class=""comment-star star5""></div>",还可以，目前正在使用中,,,,,2022-04-24 11:45:16.235,
****j,,"<div class=""comment-star star5""></div>",还没有用呢，其他的还行,,,,,2022-04-24 11:45:16.282,
****8,PLUS会员,"<div class=""comment-star star5""></div>",挺滋润的，效果很好,,,,,2022-04-24 11:45:16.323,
l***0,PLUS会员,"<div class=""comment-star star5""></div>",爱豆的力量真是无穷的,,,,,2022-04-24 11:45:16.368,
D***E,,"<div class=""comment-star star5""></div>",非常好用第二次够买,,,,,2022-04-24 11:45:16.413,
w***8,,"<div class=""comment-star star5""></div>",比较快捷，但愿好用,,,,,2022-04-24 11:45:16.460,
卷***一,PLUS会员,"<div class=""comment-star star5""></div>",经常用才会见效吧，，,,,,,2022-04-24 11:45:16.506,
c***5,PLUS会员,"<div class=""comment-star star5""></div>",小贵，效果待体会,,,,,2022-04-24 11:45:16.549,
y***8,,"<div class=""comment-star star5""></div>",常用，补水效果不错,,,,,2022-04-24 11:45:16.600,
-***-,,"<div class=""comment-star star5""></div>",补水保湿，性价比高,,,,,2022-04-24 11:45:16.660,
****g,,"<div class=""comment-star star5""></div>",太喜欢了！下次还会来！,,,,,2022-04-24 11:45:17.093,
b***0,PLUS会员,"<div class=""comment-star star5""></div>",仔裤…存在问题吗丁啉~,,,,,2022-04-24 11:45:17.146,
没***书,PLUS会员,"<div class=""comment-star star5""></div>",二次回购，期待效果,,,,,2022-04-24 11:45:17.195,
s***1,PLUS会员,"<div class=""comment-star star5""></div>",使用后换还不错,,,,,2022-04-24 11:45:17.252,
j***y,PLUS会员,"<div class=""comment-star star5""></div>",买给老婆的，说可以,,,,,2022-04-24 11:45:17.299,
****v,,"<div class=""comment-star star5""></div>",第二次购买入手,,,,,2022-04-24 11:45:17.347,
u***i,PLUS会员,"<div class=""comment-star star5""></div>",满意的购物，每年必买。。。,,,,,2022-04-24 11:45:17.400,
s***3,PLUS会员,"<div class=""comment-star star5""></div>",多次购买，很喜欢,,,,,2022-04-24 11:45:17.452,
浅***柒,PLUS会员,"<div class=""comment-star star5""></div>",好评哟，老客户了！！！,,,,,2022-04-24 11:45:17.510,
彭***妈,PLUS会员,"<div class=""comment-star star5""></div>",京东购物便捷，方便,,,,,2022-04-24 11:45:17.569,
****W,,"<div class=""comment-star star5""></div>",老品牌，还是好用,,,,,2022-04-24 11:45:18.200,
****9,PLUS会员,"<div class=""comment-star star5""></div>",挺好，还会再回购,,,,,2022-04-24 11:45:18.245,
****o,PLUS会员,"<div class=""comment-star star5""></div>",还可以哦，值得试试,,,,,2022-04-24 11:45:18.286,
q***8,PLUS会员,"<div class=""comment-star star5""></div>",这款很好用，回购,,,,,2022-04-24 11:45:18.331,
****0,,"<div class=""comment-star star5""></div>",还行吧?已经在用了,,,,,2022-04-24 11:45:18.392,
u***b,,"<div class=""comment-star star5""></div>",很好用，下次回购。,,,,,2022-04-24 11:45:18.439,
u***u,PLUS会员,"<div class=""comment-star star5""></div>",补水效果：非常好,,,,,2022-04-24 11:45:18.487,
口***子,,"<div class=""comment-star star5""></div>",很好用，多次回购！,,,,,2022-04-24 11:45:18.532,
****x,PLUS会员,"<div class=""comment-star star5""></div>",还不错…………可以接受……,,,,,2022-04-24 11:45:18.579,
口***子,,"<div class=""comment-star star5""></div>",很好用，继续加购！,,,,,2022-04-24 11:45:18.627,
绵***版,,"<div class=""comment-star star5""></div>",不开心，不给补差价,,,,,2022-04-24 11:45:19.033,
d***9,PLUS会员,"<div class=""comment-star star5""></div>",囤货囤货，应该补水,,,,,2022-04-24 11:45:19.083,
J***d,,"<div class=""comment-star star5""></div>",这个面膜很好用，,,【柔嫩焕亮】珍珠蛋白面膜,,2021-10-11 10:23,2022-04-24 11:45:19.134,
****7,PLUS会员,"<div class=""comment-star star5""></div>",买过好几次了,,,,,2022-04-24 11:45:19.191,
v***6,PLUS会员,"<div class=""comment-star star5""></div>",还不错的面膜,,,,,2022-04-24 11:45:19.239,
肥***婷,PLUS会员,"<div class=""comment-star star5""></div>",只有五片，有点贵,,,,,2022-04-24 11:45:19.290,
w***n,,"<div class=""comment-star star5""></div>",不错，10片一盒，好,,,,,2022-04-24 11:45:19.344,
l***4,PLUS会员,"<div class=""comment-star star5""></div>",挺好用的，很实惠,,,,,2022-04-24 11:45:19.394,
****8,PLUS会员,"<div class=""comment-star star5""></div>",面膜用着很滋润，,,,,,2022-04-24 11:45:19.444,
****a,PLUS会员,"<div class=""comment-star star5""></div>",很不错，准备回购,,,,,2022-04-24 11:45:19.505,
智***虹,,"<div class=""comment-star star5""></div>",补水效果好,,,,,2022-04-24 11:45:19.949,
戴***妮,PLUS会员,"<div class=""comment-star star5""></div>",东西不错，挺好的。,,,,,2022-04-24 11:45:19.996,
何***雪,PLUS会员,"<div class=""comment-star star5""></div>",很好用，下次还买,,,,,2022-04-24 11:45:20.040,
青***末,PLUS会员,"<div class=""comment-star star5""></div>",面膜布有点小。,,,,,2022-04-24 11:45:20.080,
N***訫,PLUS会员,"<div class=""comment-star star5""></div>",很好用，信赖京东,,,,,2022-04-24 11:45:20.127,
****c,PLUS会员,"<div class=""comment-star star5""></div>",很好用的面膜,,,,,2022-04-24 11:45:20.174,
L***0,PLUS会员,"<div class=""comment-star star5""></div>",多次购买，不错,,,,,2022-04-24 11:45:20.222,
想***的,,"<div class=""comment-star star5""></div>",好用买了很多,,,,,2022-04-24 11:45:20.262,
u***r,,"<div class=""comment-star star5""></div>",这个很不错,,,,,2022-04-24 11:45:20.316,
u***4,PLUS会员,"<div class=""comment-star star5""></div>",一直用，棒棒的,,,,,2022-04-24 11:45:20.366,
a***g,PLUS会员,"<div class=""comment-star star5""></div>",保湿效果好！,,,,,2022-04-24 11:45:20.880,
****7,,"<div class=""comment-star star5""></div>",真的很好用,,,,,2022-04-24 11:45:20.928,
u***b,PLUS会员,"<div class=""comment-star star5""></div>",好用！非常好！,,,,,2022-04-24 11:45:20.978,
半***茶,PLUS会员,"<div class=""comment-star star5""></div>",还不错的样子。。。。,,,,,2022-04-24 11:45:21.025,
****丶,,"<div class=""comment-star star5""></div>",第三次够买了,,,,,2022-04-24 11:45:21.077,
e***A,PLUS会员,"<div class=""comment-star star5""></div>",体验还不错,,,,,2022-04-24 11:45:21.127,
翩***1,,"<div class=""comment-star star5""></div>",喜欢这个紫色,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-19 11:08,2022-04-24 11:45:21.180,
w***d,,"<div class=""comment-star star5""></div>",优惠力度很大,,,,,2022-04-24 11:45:21.239,
****y,,"<div class=""comment-star star5""></div>",值得购买,,,,,2022-04-24 11:45:21.291,
独***埃,PLUS会员,"<div class=""comment-star star5""></div>",效果不错,,,,,2022-04-24 11:45:21.371,
玻***8,PLUS会员,"<div class=""comment-star star5""></div>",便宜实惠。,,,,,2022-04-24 11:45:21.887,
带***奔,PLUS会员,"<div class=""comment-star star5""></div>",便宜好用,,,,,2022-04-24 11:45:21.932,
****v,,"<div class=""comment-star star5""></div>",不错可以,,,,,2022-04-24 11:45:21.974,
****n,,"<div class=""comment-star star5""></div>",性价比高,,,,,2022-04-24 11:45:22.009,
慧***庵,PLUS会员,"<div class=""comment-star star5""></div>",补水效果好,,,,,2022-04-24 11:45:22.050,
u***y,PLUS会员,"<div class=""comment-star star5""></div>",挺好用的,,,,,2022-04-24 11:45:22.090,
****q,,"<div class=""comment-star star5""></div>",多次回购，赞,,,,,2022-04-24 11:45:22.133,
少***吧,PLUS会员,"<div class=""comment-star star5""></div>",很好不错,,,,,2022-04-24 11:45:22.179,
y***6,PLUS会员,"<div class=""comment-star star5""></div>",挺好的,,,,,2022-04-24 11:45:22.222,
****7,,"<div class=""comment-star star5""></div>",挺好用的,,,,,2022-04-24 11:45:22.274,
****Y,,"<div class=""comment-star star5""></div>",还不错,,,,,2022-04-24 11:45:22.898,
****p,,"<div class=""comment-star star5""></div>",挺好的,,,,,2022-04-24 11:45:22.944,
辉***H,PLUS会员,"<div class=""comment-star star5""></div>",老婆喜欢,,,,,2022-04-24 11:45:22.995,
冷***7,,"<div class=""comment-star star5""></div>",习惯好评,,,,,2022-04-24 11:45:23.047,
天***云,,"<div class=""comment-star star4""></div>",感觉还行,,,,,2022-04-24 11:45:23.097,
****O,,"<div class=""comment-star star5""></div>",还没用,,,,,2022-04-24 11:45:23.148,
****1,PLUS会员,"<div class=""comment-star star5""></div>",挺好用,,,,,2022-04-24 11:45:23.219,
天***1,,"<div class=""comment-star star5""></div>",还可以。,,,,,2022-04-24 11:45:23.260,
****q,,"<div class=""comment-star star5""></div>",牌子不错,,,,,2022-04-24 11:45:23.315,
s***j,PLUS会员,"<div class=""comment-star star5""></div>",坚持使用,,,,,2022-04-24 11:45:23.380,
****z,,"<div class=""comment-star star5""></div>",还可以,,,,,2022-04-24 11:45:24.009,
一***G,PLUS会员,"<div class=""comment-star star5""></div>",精挑细选很久?，最后决定买这一款?，到货后果然没有让我失望，实物很漂亮?，做工很精细?，特别满意?东西比我想象中的还要完美，十分给力，值得入手品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手,,【柔嫩焕亮】珍珠蛋白面膜,,2021-07-07 09:46,2022-04-24 11:45:24.056,
m***0,,"<div class=""comment-star star5""></div>",很不错,,,,,2022-04-24 11:45:24.100,
****x,PLUS会员,"<div class=""comment-star star5""></div>",非常好,,,,,2022-04-24 11:45:24.139,
****l,PLUS会员,"<div class=""comment-star star5""></div>",不错?,,,,,2022-04-24 11:45:24.189,
****d,PLUS会员,"<div class=""comment-star star5""></div>",好评,,,,,2022-04-24 11:45:24.227,
g***L,PLUS会员,"<div class=""comment-star star5""></div>",效果好,,,,,2022-04-24 11:45:24.271,
****d,PLUS会员,"<div class=""comment-star star5""></div>",很好用,,,,,2022-04-24 11:45:24.315,
刘***佳,PLUS会员,"<div class=""comment-star star5""></div>",好好好,,,,,2022-04-24 11:45:24.359,
****b,,"<div class=""comment-star star5""></div>",不错,,,,,2022-04-24 11:45:24.409,
****9,PLUS会员,"<div class=""comment-star star5""></div>",好用,,,,,2022-04-24 11:45:25.022,
琪***儿,PLUS会员,"<div class=""comment-star star5""></div>",挺好的,,,,,2022-04-24 11:45:25.069,
温***七,,"<div class=""comment-star star5""></div>",好用,,,,,2022-04-24 11:45:25.118,
天***语,,"<div class=""comment-star star5""></div>",可以,,,,,2022-04-24 11:45:25.170,
糖***O,PLUS会员,"<div class=""comment-star star5""></div>",还可以,,,,,2022-04-24 11:45:25.225,
****6,,"<div class=""comment-star star5""></div>",棒棒棒?,,,,,2022-04-24 11:45:25.274,
****m,PLUS会员,"<div class=""comment-star star5""></div>",好用,,,,,2022-04-24 11:45:25.322,
****d,PLUS会员,"<div class=""comment-star star5""></div>",好评,,,,,2022-04-24 11:45:25.372,
s***2,,"<div class=""comment-star star5""></div>",不错,,,,,2022-04-24 11:45:25.420,
****c,,"<div class=""comment-star star5""></div>",正品,,,,,2022-04-24 11:45:25.485,
A***贾,,"<div class=""comment-star star5""></div>",很好用,,,,,2022-04-24 11:45:26.124,
****5,,"<div class=""comment-star star5""></div>",可以,,,,,2022-04-24 11:45:26.172,
暧***峻,PLUS会员,"<div class=""comment-star star5""></div>",很好啊,,,,,2022-04-24 11:45:26.214,
莹***人,PLUS会员,"<div class=""comment-star star5""></div>",一般,,,,,2022-04-24 11:45:26.257,
政***9,,"<div class=""comment-star star5""></div>",特别好,,,,,2022-04-24 11:45:26.305,
****h,,"<div class=""comment-star star5""></div>",很好,,,,,2022-04-24 11:45:26.358,
a***c,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:26.405,
十***x,,"<div class=""comment-star star5""></div>",还行,,,,,2022-04-24 11:45:26.456,
u***x,,"<div class=""comment-star star5""></div>",好评！,,,,,2022-04-24 11:45:26.502,
卡***人,PLUS会员,"<div class=""comment-star star5""></div>",可以,,,,,2022-04-24 11:45:26.560,
l***9,,"<div class=""comment-star star5""></div>",不错,,,,,2022-04-24 11:45:26.978,
****i,,"<div class=""comment-star star5""></div>",很好,,,,,2022-04-24 11:45:27.026,
u***u,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:27.077,
****8,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:27.127,
y****,,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:27.178,
l***1,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:27.230,
****9,,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:27.275,
q***e,,"<div class=""comment-star star5""></div>",给力,,,,,2022-04-24 11:45:27.329,
可***心,PLUS会员,"<div class=""comment-star star5""></div>",可以,,,,,2022-04-24 11:45:27.386,
I***1,,"<div class=""comment-star star5""></div>",很棒,,,,,2022-04-24 11:45:27.447,
鹿***羁,,"<div class=""comment-star star5""></div>",很好！,,,,,2022-04-24 11:45:27.966,
可***心,PLUS会员,"<div class=""comment-star star5""></div>",很好,,,,,2022-04-24 11:45:28.011,
l***生,,"<div class=""comment-star star5""></div>",很好,,,,,2022-04-24 11:45:28.052,
****v,,"<div class=""comment-star star5""></div>",一般,,,,,2022-04-24 11:45:28.098,
水***氏,,"<div class=""comment-star star5""></div>",好用,,,,,2022-04-24 11:45:28.139,
d***t,,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.193,
****c,,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.240,
****h,PLUS会员,"<div class=""comment-star star5""></div>",好，,,,,,2022-04-24 11:45:28.293,
****q,PLUS会员,"<div class=""comment-star star5""></div>",赞,,,,,2022-04-24 11:45:28.337,
x***_,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.392,
日***0,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.818,
l***5,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.870,
杜***r,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.917,
n***0,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:28.969,
雨***伱,PLUS会员,"<div class=""comment-star star5""></div>",好,,,,,2022-04-24 11:45:29.020,
s***0,PLUS会员,"<div class=""comment-star star5""></div>",第一次用他家的面膜！期待效果！,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-03 21:38,2022-04-24 11:45:29.074,
s***i,PLUS会员,"<div class=""comment-star star5""></div>",还不错。挺好的，自己也喜欢,,,,,2022-04-24 11:45:29.122,
****2,,"<div class=""comment-star star5""></div>",一直在加购中,,,,,2022-04-24 11:45:29.177,
Y***e,PLUS会员,"<div class=""comment-star star5""></div>",物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐~??????????质量很好，买的很合我心意?，棒棒哒！?需要的亲们可以放心购买总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐,,,,,2022-04-24 11:45:29.235,
u***l,PLUS会员,"<div class=""comment-star star5""></div>",不是太好用,,,,,2022-04-24 11:45:29.290,
科***米,PLUS会员,"<div class=""comment-star star5""></div>",看起来不错,,,,,2022-04-24 11:45:29.818,
李***9,,"<div class=""comment-star star5""></div>",一直用,,,,,2022-04-24 11:45:29.867,
M***w,,"<div class=""comment-star star5""></div>",挺好的,,,,,2022-04-24 11:45:29.928,
T***央,PLUS会员,"<div class=""comment-star star5""></div>",好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞?超出预期，质量很好，做工精细，满意绝对是最开心的一次购物，店家服务态度很好，售后也是,,【焕亮紧致】珍珠蛋白面膜,,2021-12-16 19:14,2022-04-24 11:45:29.973,
_***_,PLUS会员,"<div class=""comment-star star5""></div>",真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，双12优惠力度大，性价比很高，很满意的一次购物,,【焕亮紧致】珍珠蛋白面膜,,2021-12-30 14:52,2022-04-24 11:45:30.024,
T***央,PLUS会员,"<div class=""comment-star star5""></div>",?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！包装很好，颜值不错，质量也没有问题发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评,,【柔嫩焕亮】珍珠蛋白面膜,,2021-09-06 23:21,2022-04-24 11:45:30.071,
赢***莹,PLUS会员,"<div class=""comment-star star5""></div>",质量很好，收到货第一时间打开看了，很不错，很满意宝贝心仪很久了，趁活动时候买真的太划算了，喜欢的不要犹豫啊,,,,,2022-04-24 11:45:30.128,
l***0,PLUS会员,"<div class=""comment-star star5""></div>",双十一有活动入手了，面膜屯起来。这款还不错，比较滋润，洗完脸敷起来。送货速度快，感谢快递小哥。,,【焕亮紧致】珍珠蛋白面膜,,2021-11-15 15:05,2022-04-24 11:45:30.174,
****v,PLUS会员,"<div class=""comment-star star5""></div>",快递很快，产品包装有质感，特意在晚上洁面之后体会了一下，面膜使用方便拆的过程到敷到脸上都不会破解，水分很强，至于是否有什么高级的营养或者治疗成分我不知道，但是感觉第二天有些变化，适合很多肤质吧，补水效果好。贴合效果好，产品纯韩国进口，因为年货节4件优惠力度很大，喜欢的朋友值得拥有,,【焕亮紧致】珍珠蛋白面膜,,2022-03-13 12:30,2022-04-24 11:45:30.225,
1***Q,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：产品质感：无论外包装还是面膜本身包装均完好无损！使用感受：购买此款毛孔紧致面膜后，感觉面部滑滑得很润，很舒服！适合肤质：感觉适合大多数肤质吧，使用完后面部清爽，不会刺激皮肤！补水效果：补水效果非常棒！太原冬天很干燥，此款面膜精华液很多，用完脸部水嫩水嫩得！贴合效果：贴合度很不错！大概贴了15分钟，感觉还是很贴合！其他特色：京东商城自营的物流速度非常之快，退换货也很方便！长期信赖京东！这款面膜布是厚的那种，贴着很舒服！面膜很柔软，薄薄的敷在脸部很贴合！敷完脸部感觉紧绷、滋润！效果明显！,,,,,2022-04-24 11:45:30.272,
